id_beneficiaire,annee_scolaire,region,code_region,milieu,genre,cycle,type_aide,montant_aide_mad,organisme_financeur
AS603133,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Masculin,Collégial,Restauration scolaire,2021,MEN
AS603134,2015-2016,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Collégial,Cartable,153,Collectivité locale
AS603135,2021-2022,Béni Mellal-Khénifra,BMK,Rural,Féminin,Collégial,Fournitures,191,INDH
AS603136,2017-2018,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Primaire,Cartable,139,Don privé
AS603137,2021-2022,Souss-Massa,SOU,Urbain,Masculin,Primaire,Cartable,159,MEN
AS603138,2020-2021,Fès-Meknès,FES,Rural,Masculin,Primaire,Restauration scolaire,1727,MEN
AS603139,2018-2019,Béni Mellal-Khénifra,BMK,Rural,Féminin,Qualifiant,Fournitures,210,INDH
AS603140,2017-2018,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Collégial,Transport scolaire,1118,MEN
AS603141,2020-2021,Casablanca-Settat,CAS,Rural,Féminin,Qualifiant,Cartable,167,MEN
AS603142,2017-2018,Souss-Massa,SOU,Rural,Féminin,Primaire,Uniforme,279,MEN
AS603143,2017-2018,Drâa-Tafilalet,DRA,Urbain,Masculin,Collégial,Restauration scolaire,1745,Don privé
AS603144,2022-2023,Oriental,ORI,Rural,Féminin,Qualifiant,Transport scolaire,1032,MEN
AS603145,2019-2020,Fès-Meknès,FES,Rural,Masculin,Primaire,Transport scolaire,966,ONG
AS603146,2019-2020,Souss-Massa,SOU,Urbain,Féminin,Collégial,Cartable,155,Don privé
AS603147,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Féminin,Qualifiant,Restauration scolaire,1634,Collectivité locale
AS603148,2017-2018,Fès-Meknès,FES,Urbain,Féminin,Collégial,Transport scolaire,1268,INDH
AS603149,2017-2018,Béni Mellal-Khénifra,BMK,Rural,Féminin,Primaire,Cartable,179,MEN
AS603150,2020-2021,Souss-Massa,SOU,Urbain,Féminin,Primaire,Transport scolaire,1169,MEN
AS603151,2016-2017,Fès-Meknès,FES,Rural,Masculin,Collégial,Cartable,134,Don privé
AS603152,2016-2017,Guelmim-Oued Noun,GUE,Urbain,Féminin,Qualifiant,Transport scolaire,1111,MEN
AS603153,2021-2022,Marrakech-Safi,MAR,Rural,Masculin,Collégial,Fournitures,208,MEN
AS603154,2018-2019,Casablanca-Settat,CAS,Urbain,Masculin,Primaire,Transport scolaire,1196,MEN
AS603155,2015-2016,Oriental,ORI,Urbain,Féminin,Collégial,Cartable,141,MEN
AS603156,2016-2017,Casablanca-Settat,CAS,Rural,Masculin,Primaire,Cartable,157,INDH
AS603157,2018-2019,Béni Mellal-Khénifra,BMK,Urbain,Féminin,Primaire,Restauration scolaire,1893,MEN
AS603158,2015-2016,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Restauration scolaire,1804,MEN
AS603159,2015-2016,Oriental,ORI,Urbain,Féminin,Primaire,Cartable,154,MEN
AS603160,2018-2019,Casablanca-Settat,CAS,Rural,Masculin,Primaire,Cartable,160,MEN
AS603161,2016-2017,Casablanca-Settat,CAS,Rural,Masculin,Primaire,Internat,3547,MEN
AS603162,2015-2016,Drâa-Tafilalet,DRA,Rural,Féminin,Collégial,Restauration scolaire,1802,Collectivité locale
AS603163,2016-2017,Souss-Massa,SOU,Urbain,Masculin,Primaire,Restauration scolaire,1699,INDH
AS603164,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Masculin,Primaire,Cartable,159,INDH
AS603165,2022-2023,Fès-Meknès,FES,Rural,Masculin,Collégial,Uniforme,302,INDH
AS603166,2017-2018,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Restauration scolaire,1674,MEN
AS603167,2020-2021,Fès-Meknès,FES,Rural,Féminin,Collégial,Cartable,154,MEN
AS603168,2023-2024,Marrakech-Safi,MAR,Urbain,Masculin,Primaire,Internat,3377,Collectivité locale
AS603169,2015-2016,Souss-Massa,SOU,Rural,Masculin,Collégial,Transport scolaire,1304,MEN
AS603170,2020-2021,Béni Mellal-Khénifra,BMK,Rural,Féminin,Primaire,Internat,3859,Collectivité locale
AS603171,2019-2020,Casablanca-Settat,CAS,Urbain,Masculin,Primaire,Cartable,174,INDH
AS603172,2017-2018,Oriental,ORI,Urbain,Féminin,Collégial,Cartable,128,MEN
AS603173,2023-2024,Marrakech-Safi,MAR,Urbain,Féminin,Primaire,Internat,3218,MEN
AS603174,2017-2018,Marrakech-Safi,MAR,Rural,Masculin,Qualifiant,Restauration scolaire,1650,MEN
AS603175,2021-2022,Fès-Meknès,FES,Urbain,Masculin,Primaire,Restauration scolaire,1692,MEN
AS603176,2022-2023,Souss-Massa,SOU,Urbain,Féminin,Qualifiant,Transport scolaire,1347,MEN
AS603177,2016-2017,Casablanca-Settat,CAS,Urbain,Féminin,Primaire,Restauration scolaire,1548,MEN
AS603178,2023-2024,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Primaire,Internat,3807,MEN
AS603179,2022-2023,Béni Mellal-Khénifra,BMK,Rural,Masculin,Qualifiant,Restauration scolaire,1684,INDH
AS603180,2015-2016,Marrakech-Safi,MAR,Rural,Féminin,Primaire,Uniforme,275,Don privé
AS603181,2015-2016,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Qualifiant,Internat,3711,MEN
AS603182,2023-2024,Souss-Massa,SOU,Rural,Féminin,Primaire,Fournitures,172,ONG
AS603183,2017-2018,Casablanca-Settat,CAS,Rural,Féminin,Collégial,Transport scolaire,1104,MEN
AS603184,2023-2024,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Primaire,Transport scolaire,1408,MEN
AS603185,2015-2016,Casablanca-Settat,CAS,Urbain,Féminin,Collégial,Restauration scolaire,2000,MEN
AS603186,2022-2023,Casablanca-Settat,CAS,Urbain,Féminin,Collégial,Uniforme,237,MEN
AS603187,2023-2024,Drâa-Tafilalet,DRA,Rural,Masculin,Primaire,Cartable,119,ONG
AS603188,2022-2023,Fès-Meknès,FES,Rural,Masculin,Collégial,Cartable,127,MEN
AS603189,2022-2023,Marrakech-Safi,MAR,Rural,Masculin,Qualifiant,Restauration scolaire,1957,MEN
AS603190,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Féminin,Qualifiant,Internat,3134,INDH
AS603191,2020-2021,Fès-Meknès,FES,Urbain,Féminin,Collégial,Fournitures,157,ONG
AS603192,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Masculin,Qualifiant,Internat,3004,INDH
AS603193,2018-2019,Marrakech-Safi,MAR,Urbain,Masculin,Qualifiant,Transport scolaire,1304,ONG
AS603194,2017-2018,Oriental,ORI,Rural,Féminin,Qualifiant,Transport scolaire,1231,Collectivité locale
AS603195,2017-2018,Casablanca-Settat,CAS,Urbain,Féminin,Primaire,Cartable,146,INDH
AS603196,2017-2018,Béni Mellal-Khénifra,BMK,Urbain,Masculin,Primaire,Restauration scolaire,1712,MEN
AS603197,2020-2021,Oriental,ORI,Rural,Féminin,Primaire,Transport scolaire,1179,MEN
AS603198,2022-2023,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Qualifiant,Cartable,144,MEN
AS603199,2017-2018,Marrakech-Safi,MAR,Rural,Féminin,Collégial,Restauration scolaire,1508,MEN
AS603200,2018-2019,Marrakech-Safi,MAR,Rural,Masculin,Collégial,Internat,4149,ONG
AS603201,2015-2016,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Restauration scolaire,1945,MEN
AS603202,2022-2023,Souss-Massa,SOU,Rural,Féminin,Collégial,Restauration scolaire,2222,MEN
AS603203,2022-2023,Souss-Massa,SOU,Urbain,Masculin,Primaire,Cartable,163,MEN
AS603204,2023-2024,Casablanca-Settat,CAS,Urbain,Masculin,Collégial,Restauration scolaire,1696,MEN
AS603205,2020-2021,Souss-Massa,SOU,Rural,Masculin,Primaire,Uniforme,287,MEN
AS603206,2017-2018,Casablanca-Settat,CAS,Urbain,Masculin,Primaire,Cartable,158,MEN
AS603207,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Masculin,Qualifiant,Restauration scolaire,1861,MEN
AS603208,2015-2016,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Qualifiant,Transport scolaire,1131,INDH
AS603209,2017-2018,Fès-Meknès,FES,Urbain,Masculin,Primaire,Cartable,165,MEN
AS603210,2017-2018,Casablanca-Settat,CAS,Rural,Masculin,Primaire,Transport scolaire,1349,MEN
AS603211,2022-2023,Souss-Massa,SOU,Rural,Féminin,Primaire,Restauration scolaire,1638,Collectivité locale
AS603212,2018-2019,Casablanca-Settat,CAS,Rural,Féminin,Qualifiant,Internat,3480,INDH
AS603213,2019-2020,Drâa-Tafilalet,DRA,Rural,Masculin,Qualifiant,Cartable,160,MEN
AS603214,2019-2020,Fès-Meknès,FES,Rural,Masculin,Collégial,Cartable,159,ONG
AS603215,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Féminin,Primaire,Cartable,163,INDH
AS603216,2022-2023,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Primaire,Cartable,166,MEN
AS603217,2019-2020,Casablanca-Settat,CAS,Rural,Masculin,Primaire,Cartable,173,MEN
AS603218,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Féminin,Primaire,Cartable,156,MEN
AS603219,2016-2017,Fès-Meknès,FES,Urbain,Féminin,Primaire,Cartable,167,MEN
AS603220,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Masculin,Primaire,Fournitures,206,MEN
AS603221,2019-2020,Béni Mellal-Khénifra,BMK,Urbain,Masculin,Primaire,Restauration scolaire,1636,MEN
AS603222,2021-2022,Béni Mellal-Khénifra,BMK,Urbain,Masculin,Qualifiant,Transport scolaire,1125,INDH
AS603223,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Masculin,Qualifiant,Cartable,157,MEN
AS603224,2016-2017,Casablanca-Settat,CAS,Rural,Féminin,Qualifiant,Uniforme,291,Collectivité locale
AS603225,2020-2021,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Qualifiant,Cartable,163,Collectivité locale
AS603226,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Féminin,Primaire,Cartable,137,Don privé
AS603227,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Féminin,Primaire,Restauration scolaire,1501,INDH
AS603228,2018-2019,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Cartable,142,MEN
AS603229,2021-2022,Casablanca-Settat,CAS,Rural,Féminin,Qualifiant,Restauration scolaire,1607,INDH
AS603230,2016-2017,Souss-Massa,SOU,Rural,Masculin,Primaire,Restauration scolaire,1810,MEN
AS603231,2023-2024,Souss-Massa,SOU,Rural,Féminin,Primaire,Internat,2802,MEN
AS603232,2019-2020,Béni Mellal-Khénifra,BMK,Urbain,Masculin,Collégial,Cartable,178,Collectivité locale
AS603233,2017-2018,Béni Mellal-Khénifra,BMK,Urbain,Masculin,Qualifiant,Cartable,148,INDH
AS603234,2019-2020,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Transport scolaire,1299,MEN
AS603235,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Féminin,Collégial,Restauration scolaire,1220,Collectivité locale
AS603236,2018-2019,Drâa-Tafilalet,DRA,Urbain,Féminin,Primaire,Cartable,152,INDH
AS603237,2015-2016,Souss-Massa,SOU,Rural,Féminin,Primaire,Transport scolaire,1269,MEN
AS603238,2020-2021,Oriental,ORI,Rural,Féminin,Primaire,Uniforme,258,Collectivité locale
AS603239,2022-2023,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Cartable,142,ONG
AS603240,2022-2023,Casablanca-Settat,CAS,Urbain,Masculin,Qualifiant,Cartable,164,MEN
AS603241,2016-2017,Fès-Meknès,FES,Urbain,Féminin,Primaire,Uniforme,299,INDH
AS603242,2018-2019,Marrakech-Safi,MAR,Urbain,Féminin,Collégial,Internat,2960,ONG
AS603243,2023-2024,Casablanca-Settat,CAS,Urbain,Féminin,Qualifiant,Restauration scolaire,1842,Collectivité locale
AS603244,2015-2016,Marrakech-Safi,MAR,Urbain,Féminin,Collégial,Cartable,143,ONG
AS603245,2019-2020,Oriental,ORI,Rural,Féminin,Collégial,Fournitures,209,Collectivité locale
AS603246,2020-2021,Oriental,ORI,Rural,Masculin,Primaire,Internat,3490,MEN
AS603247,2023-2024,Drâa-Tafilalet,DRA,Urbain,Féminin,Qualifiant,Fournitures,221,Collectivité locale
AS603248,2021-2022,Marrakech-Safi,MAR,Rural,Masculin,Qualifiant,Restauration scolaire,1928,INDH
AS603249,2021-2022,Drâa-Tafilalet,DRA,Urbain,Féminin,Collégial,Restauration scolaire,1588,Collectivité locale
AS603250,2016-2017,Souss-Massa,SOU,Urbain,Masculin,Qualifiant,Restauration scolaire,2005,MEN
AS603251,2021-2022,Marrakech-Safi,MAR,Urbain,Masculin,Primaire,Uniforme,266,INDH
AS603252,2021-2022,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Primaire,Internat,4021,MEN
AS603253,2015-2016,Fès-Meknès,FES,Rural,Féminin,Qualifiant,Restauration scolaire,1714,MEN
AS603254,2020-2021,Marrakech-Safi,MAR,Urbain,Masculin,Primaire,Transport scolaire,1244,Don privé
AS603255,2020-2021,Fès-Meknès,FES,Rural,Masculin,Qualifiant,Transport scolaire,1006,MEN
AS603256,2022-2023,Casablanca-Settat,CAS,Urbain,Masculin,Primaire,Restauration scolaire,1631,ONG
AS603257,2020-2021,Casablanca-Settat,CAS,Rural,Masculin,Primaire,Internat,3731,Collectivité locale
AS603258,2023-2024,Laâyoune-Sakia El Hamra,LAA,Urbain,Féminin,Primaire,Cartable,181,MEN
AS603259,2020-2021,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Primaire,Fournitures,199,ONG
AS603260,2020-2021,Casablanca-Settat,CAS,Rural,Féminin,Qualifiant,Restauration scolaire,1598,MEN
AS603261,2018-2019,Casablanca-Settat,CAS,Urbain,Féminin,Primaire,Cartable,162,INDH
AS603262,2016-2017,Béni Mellal-Khénifra,BMK,Urbain,Masculin,Qualifiant,Restauration scolaire,1820,MEN
AS603263,2018-2019,Drâa-Tafilalet,DRA,Urbain,Féminin,Qualifiant,Cartable,130,Collectivité locale
AS603264,2020-2021,Marrakech-Safi,MAR,Rural,Féminin,Primaire,Uniforme,286,MEN
AS603265,2015-2016,Marrakech-Safi,MAR,Urbain,Masculin,Qualifiant,Fournitures,203,INDH
AS603266,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Masculin,Primaire,Restauration scolaire,1907,INDH
AS603267,2016-2017,Casablanca-Settat,CAS,Rural,Masculin,Collégial,Transport scolaire,1115,MEN
AS603268,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Féminin,Primaire,Internat,3141,INDH
AS603269,2016-2017,Souss-Massa,SOU,Urbain,Féminin,Qualifiant,Restauration scolaire,2173,MEN
AS603270,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Masculin,Primaire,Cartable,164,ONG
AS603271,2018-2019,Casablanca-Settat,CAS,Rural,Féminin,Qualifiant,Uniforme,227,MEN
AS603272,2020-2021,Drâa-Tafilalet,DRA,Urbain,Masculin,Collégial,Internat,3161,MEN
AS603273,2017-2018,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Restauration scolaire,1879,MEN
AS603274,2016-2017,Marrakech-Safi,MAR,Rural,Masculin,Primaire,Uniforme,308,MEN
AS603275,2022-2023,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Collégial,Restauration scolaire,2007,INDH
AS603276,2016-2017,Casablanca-Settat,CAS,Rural,Féminin,Collégial,Fournitures,214,INDH
AS603277,2020-2021,Casablanca-Settat,CAS,Rural,Masculin,Collégial,Fournitures,203,ONG
AS603278,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Masculin,Collégial,Transport scolaire,1207,MEN
AS603279,2017-2018,Casablanca-Settat,CAS,Rural,Féminin,Collégial,Restauration scolaire,1887,INDH
AS603280,2017-2018,Marrakech-Safi,MAR,Rural,Masculin,Primaire,Cartable,175,MEN
AS603281,2015-2016,Marrakech-Safi,MAR,Urbain,Masculin,Primaire,Cartable,147,INDH
AS603282,2015-2016,Marrakech-Safi,MAR,Rural,Féminin,Primaire,Internat,3591,MEN
AS603283,2023-2024,Dakhla-Oued Eddahab,DAK,Urbain,Féminin,Primaire,Restauration scolaire,1615,MEN
AS603284,2019-2020,Fès-Meknès,FES,Rural,Féminin,Primaire,Cartable,181,ONG
AS603285,2022-2023,Casablanca-Settat,CAS,Rural,Féminin,Collégial,Cartable,143,Don privé
AS603286,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Féminin,Primaire,Restauration scolaire,2099,INDH
AS603287,2016-2017,Fès-Meknès,FES,Urbain,Masculin,Primaire,Internat,3146,MEN
AS603288,2021-2022,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Qualifiant,Cartable,175,MEN
AS603289,2020-2021,Oriental,ORI,Rural,Féminin,Collégial,Restauration scolaire,1883,INDH
AS603290,2022-2023,Casablanca-Settat,CAS,Urbain,Masculin,Collégial,Internat,3639,INDH
AS603291,2020-2021,Marrakech-Safi,MAR,Rural,Masculin,Collégial,Internat,3103,ONG
AS603292,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Féminin,Primaire,Restauration scolaire,1641,INDH
AS603293,2023-2024,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Primaire,Internat,3414,MEN
AS603294,2023-2024,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Cartable,171,MEN
AS603295,2018-2019,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Qualifiant,Cartable,144,MEN
AS603296,2023-2024,Marrakech-Safi,MAR,Rural,Féminin,Collégial,Restauration scolaire,1610,Collectivité locale
AS603297,2018-2019,Souss-Massa,SOU,Urbain,Masculin,Collégial,Transport scolaire,1254,MEN
AS603298,2015-2016,Casablanca-Settat,CAS,Urbain,Masculin,Primaire,Uniforme,261,INDH
AS603299,2023-2024,Souss-Massa,SOU,Urbain,Masculin,Collégial,Fournitures,172,MEN
AS603300,2015-2016,Laâyoune-Sakia El Hamra,LAA,Urbain,Masculin,Qualifiant,Uniforme,217,MEN
AS603301,2018-2019,Marrakech-Safi,MAR,Urbain,Masculin,Collégial,Cartable,146,Collectivité locale
AS603302,2020-2021,Oriental,ORI,Rural,Masculin,Qualifiant,Restauration scolaire,2069,INDH
AS603303,2015-2016,Casablanca-Settat,CAS,Rural,Masculin,Qualifiant,Internat,3798,MEN
AS603304,2015-2016,Laâyoune-Sakia El Hamra,LAA,Rural,Féminin,Collégial,Cartable,155,Don privé
AS603305,2020-2021,Marrakech-Safi,MAR,Urbain,Féminin,Qualifiant,Cartable,191,MEN
AS603306,2015-2016,Souss-Massa,SOU,Rural,Féminin,Collégial,Fournitures,220,INDH
AS603307,2020-2021,Marrakech-Safi,MAR,Rural,Féminin,Primaire,Cartable,190,Collectivité locale
AS603308,2021-2022,Casablanca-Settat,CAS,Urbain,Masculin,Primaire,Restauration scolaire,1520,MEN
AS603309,2021-2022,Fès-Meknès,FES,Rural,Masculin,Qualifiant,Restauration scolaire,1703,MEN
AS603310,2019-2020,Marrakech-Safi,MAR,Urbain,Masculin,Qualifiant,Cartable,153,MEN
AS603311,2016-2017,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Fournitures,193,MEN
AS603312,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Masculin,Primaire,Internat,3991,MEN
AS603313,2022-2023,Souss-Massa,SOU,Rural,Féminin,Primaire,Internat,3352,MEN
AS603314,2022-2023,Fès-Meknès,FES,Rural,Masculin,Collégial,Transport scolaire,1414,Collectivité locale
AS603315,2021-2022,Marrakech-Safi,MAR,Rural,Masculin,Collégial,Cartable,141,MEN
AS603316,2021-2022,Souss-Massa,SOU,Urbain,Masculin,Qualifiant,Restauration scolaire,1636,MEN
AS603317,2018-2019,Fès-Meknès,FES,Urbain,Masculin,Primaire,Cartable,154,MEN
AS603318,2021-2022,Béni Mellal-Khénifra,BMK,Rural,Masculin,Qualifiant,Restauration scolaire,1659,Collectivité locale
AS603319,2020-2021,Marrakech-Safi,MAR,Urbain,Masculin,Primaire,Transport scolaire,1305,MEN
AS603320,2015-2016,Souss-Massa,SOU,Urbain,Masculin,Collégial,Cartable,155,MEN
AS603321,2021-2022,Rabat-Salé-Kénitra,RAB,Urbain,Masculin,Primaire,Fournitures,187,MEN
AS603322,2023-2024,Casablanca-Settat,CAS,Rural,Masculin,Collégial,Restauration scolaire,1925,Collectivité locale
AS603323,2020-2021,Rabat-Salé-Kénitra,RAB,Urbain,Masculin,Qualifiant,Cartable,167,Collectivité locale
AS603324,2018-2019,Souss-Massa,SOU,Urbain,Masculin,Primaire,Uniforme,304,MEN
AS603325,2017-2018,Dakhla-Oued Eddahab,DAK,Urbain,Masculin,Qualifiant,Uniforme,292,MEN
AS603326,2019-2020,Marrakech-Safi,MAR,Rural,Masculin,Primaire,Transport scolaire,1102,MEN
AS603327,2018-2019,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Primaire,Cartable,151,INDH
AS603328,2015-2016,Souss-Massa,SOU,Rural,Féminin,Qualifiant,Cartable,166,INDH
AS603329,2017-2018,Drâa-Tafilalet,DRA,Urbain,Féminin,Collégial,Cartable,130,MEN
AS603330,2023-2024,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Primaire,Cartable,158,Collectivité locale
AS603331,2017-2018,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Primaire,Uniforme,264,MEN
AS603332,2021-2022,Fès-Meknès,FES,Urbain,Féminin,Primaire,Cartable,158,INDH
AS603333,2016-2017,Béni Mellal-Khénifra,BMK,Rural,Masculin,Primaire,Restauration scolaire,1661,Don privé
AS603334,2022-2023,Casablanca-Settat,CAS,Urbain,Féminin,Primaire,Internat,4167,Collectivité locale
AS603335,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Féminin,Collégial,Cartable,157,Collectivité locale
AS603336,2023-2024,Souss-Massa,SOU,Rural,Féminin,Primaire,Restauration scolaire,1662,MEN
AS603337,2021-2022,Souss-Massa,SOU,Rural,Féminin,Primaire,Cartable,188,Collectivité locale
AS603338,2021-2022,Marrakech-Safi,MAR,Rural,Masculin,Primaire,Cartable,183,MEN
AS603339,2015-2016,Oriental,ORI,Rural,Féminin,Qualifiant,Transport scolaire,1341,Collectivité locale
AS603340,2018-2019,Casablanca-Settat,CAS,Urbain,Féminin,Primaire,Transport scolaire,1141,MEN
AS603341,2023-2024,Casablanca-Settat,CAS,Rural,Masculin,Primaire,Transport scolaire,1325,MEN
AS603342,2020-2021,Marrakech-Safi,MAR,Rural,Masculin,Collégial,Cartable,156,MEN
AS603343,2022-2023,Fès-Meknès,FES,Rural,Masculin,Collégial,Fournitures,165,ONG
AS603344,2019-2020,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Primaire,Restauration scolaire,1999,MEN
AS603345,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Masculin,Qualifiant,Fournitures,193,MEN
AS603346,2016-2017,Fès-Meknès,FES,Urbain,Masculin,Primaire,Fournitures,210,INDH
AS603347,2022-2023,Souss-Massa,SOU,Rural,Féminin,Qualifiant,Cartable,159,Don privé
AS603348,2021-2022,Oriental,ORI,Rural,Masculin,Qualifiant,Cartable,136,MEN
AS603349,2020-2021,Souss-Massa,SOU,Rural,Féminin,Qualifiant,Cartable,153,MEN
AS603350,2017-2018,Casablanca-Settat,CAS,Rural,Masculin,Primaire,Internat,3543,MEN
AS603351,2019-2020,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Transport scolaire,1153,MEN
AS603352,2021-2022,Souss-Massa,SOU,Urbain,Féminin,Primaire,Transport scolaire,1100,MEN
AS603353,2016-2017,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Collégial,Transport scolaire,1157,MEN
AS603354,2021-2022,Marrakech-Safi,MAR,Rural,Féminin,Primaire,Restauration scolaire,1968,MEN
AS603355,2017-2018,Fès-Meknès,FES,Urbain,Féminin,Qualifiant,Cartable,187,ONG
AS603356,2018-2019,Drâa-Tafilalet,DRA,Rural,Féminin,Qualifiant,Uniforme,251,MEN
AS603357,2020-2021,Béni Mellal-Khénifra,BMK,Rural,Féminin,Qualifiant,Internat,3795,MEN
AS603358,2016-2017,Casablanca-Settat,CAS,Rural,Masculin,Qualifiant,Cartable,153,MEN
AS603359,2019-2020,Casablanca-Settat,CAS,Urbain,Féminin,Primaire,Uniforme,232,MEN
AS603360,2019-2020,Casablanca-Settat,CAS,Rural,Masculin,Primaire,Cartable,134,INDH
AS603361,2021-2022,Casablanca-Settat,CAS,Rural,Masculin,Collégial,Cartable,137,ONG
AS603362,2019-2020,Béni Mellal-Khénifra,BMK,Rural,Masculin,Collégial,Restauration scolaire,1801,MEN
AS603363,2023-2024,Drâa-Tafilalet,DRA,Rural,Masculin,Qualifiant,Internat,3882,INDH
AS603364,2021-2022,Marrakech-Safi,MAR,Rural,Masculin,Collégial,Cartable,135,Collectivité locale
AS603365,2023-2024,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Primaire,Transport scolaire,1015,MEN
AS603366,2023-2024,Fès-Meknès,FES,Rural,Masculin,Primaire,Cartable,172,MEN
AS603367,2018-2019,Béni Mellal-Khénifra,BMK,Urbain,Masculin,Collégial,Transport scolaire,1342,MEN
AS603368,2015-2016,Souss-Massa,SOU,Rural,Masculin,Qualifiant,Restauration scolaire,2086,MEN
AS603369,2023-2024,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Qualifiant,Uniforme,277,MEN
AS603370,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Féminin,Primaire,Internat,3658,ONG
AS603371,2019-2020,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Collégial,Uniforme,255,INDH
AS603372,2022-2023,Béni Mellal-Khénifra,BMK,Rural,Masculin,Collégial,Restauration scolaire,2187,MEN
AS603373,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Féminin,Qualifiant,Restauration scolaire,1660,MEN
