id_candidat,annee,type_examen,filiere,region,code_region,milieu,secteur,genre,note_arabe,note_mathematiques,note_francais,note_sciences,note_histoire_geo,note_education_islamique,moyenne_generale,admis,mention
CAND304253,2023,Baccalauréat,Sciences techno,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,9.88,3.07,12.21,15.22,11.14,11.74,10.24,1,Passable
CAND304254,2022,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Masculin,6.71,7.02,4.44,15.78,7.81,13.39,9.14,0,Ajourné
CAND304255,2020,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Féminin,8.35,10.9,8.15,10.18,7.36,16.95,10.28,1,Passable
CAND304256,2017,Baccalauréat,Sciences expérimentales,Laâyoune-Sakia El Hamra,LAA,Rural,Public,Masculin,13.29,10.93,8.46,9.18,11.45,13.24,10.51,1,Passable
CAND304257,2019,Baccalauréat,Lettres,Souss-Massa,SOU,Urbain,Public,Masculin,12.32,14.07,7.49,13.54,14.42,10.38,12.18,1,Assez Bien
CAND304258,2021,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Privé,Masculin,11.96,14.3,4.42,12.96,11.21,14.02,12.06,1,Assez Bien
CAND304259,2023,Brevet (Collégial),N/A,Fès-Meknès,FES,Rural,Public,Masculin,16.9,9.15,13.73,7.99,13.74,11.29,11.45,1,Passable
CAND304260,2020,Baccalauréat,Sciences maths,Casablanca-Settat,CAS,Urbain,Public,Masculin,12.24,7.62,11.44,10.12,11.81,14.19,11.06,1,Passable
CAND304261,2019,Baccalauréat,Arts,Fès-Meknès,FES,Urbain,Public,Féminin,7.13,6.01,9.58,14.4,9.51,11.16,9.47,0,Ajourné
CAND304262,2017,Brevet (Collégial),N/A,Souss-Massa,SOU,Rural,Public,Masculin,10.82,8.79,13.93,8.13,12.64,14.27,10.61,1,Passable
CAND304263,2023,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Rural,Public,Masculin,9.17,9.95,7.98,9.17,14.67,11.2,9.68,0,Ajourné
CAND304264,2020,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Rural,Public,Masculin,11.07,3.24,15.4,7.59,11.23,12.88,9.26,0,Ajourné
CAND304265,2020,Baccalauréat,Sciences maths,Fès-Meknès,FES,Urbain,Public,Féminin,14.98,12.93,12.88,3.67,11.43,13.8,11.62,1,Passable
CAND304266,2015,Baccalauréat,Lettres,Casablanca-Settat,CAS,Urbain,Public,Masculin,6.52,11.47,15.57,11.53,8.95,11.18,10.78,1,Passable
CAND304267,2023,Brevet (Collégial),N/A,Fès-Meknès,FES,Urbain,Public,Masculin,10.36,9.59,8.07,7.21,11.58,11.77,9.72,0,Ajourné
CAND304268,2021,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Privé,Masculin,13.01,12.04,11.49,10.8,11.0,16.86,13.49,1,Assez Bien
CAND304269,2022,CFEN (Primaire),N/A,Béni Mellal-Khénifra,BMK,Urbain,Public,Masculin,15.61,11.41,8.88,14.7,10.35,14.62,12.67,1,Assez Bien
CAND304270,2021,Brevet (Collégial),N/A,Drâa-Tafilalet,DRA,Urbain,Public,Masculin,13.86,15.4,9.76,9.43,11.59,11.09,12.04,1,Assez Bien
CAND304271,2016,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Féminin,7.71,10.94,12.19,10.45,10.1,12.71,10.6,1,Passable
CAND304272,2021,Baccalauréat,Sciences expérimentales,Casablanca-Settat,CAS,Urbain,Public,Féminin,9.25,3.56,10.33,8.89,10.08,16.82,9.48,0,Ajourné
CAND304273,2016,Baccalauréat,Sciences maths,Marrakech-Safi,MAR,Rural,Public,Féminin,11.32,16.3,7.15,13.27,9.02,16.43,11.84,1,Passable
CAND304274,2019,Baccalauréat,Lettres,Casablanca-Settat,CAS,Rural,Public,Féminin,10.95,13.84,12.49,11.21,8.04,13.15,11.1,1,Passable
CAND304275,2018,Baccalauréat,Arts,Fès-Meknès,FES,Urbain,Public,Masculin,6.19,6.55,11.73,10.27,7.91,13.79,9.18,0,Ajourné
CAND304276,2016,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Public,Masculin,13.64,8.5,14.35,14.39,12.18,8.22,11.22,1,Passable
CAND304277,2023,Baccalauréat,Arts,Fès-Meknès,FES,Rural,Public,Féminin,14.55,13.36,9.32,6.32,13.46,11.25,10.87,1,Passable
CAND304278,2016,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Public,Masculin,11.55,15.13,12.33,13.96,12.69,14.22,13.36,1,Assez Bien
CAND304279,2021,CFEN (Primaire),N/A,Fès-Meknès,FES,Rural,Public,Masculin,7.06,10.18,9.21,13.38,11.13,12.11,9.85,0,Ajourné
CAND304280,2020,CFEN (Primaire),N/A,Fès-Meknès,FES,Urbain,Public,Masculin,16.55,4.44,10.33,13.14,11.78,11.49,11.14,1,Passable
CAND304281,2018,Baccalauréat,Economie,Souss-Massa,SOU,Rural,Privé,Féminin,13.71,9.04,9.18,14.68,10.63,10.37,11.7,1,Passable
CAND304282,2017,CFEN (Primaire),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,9.15,13.97,10.05,9.08,12.1,9.67,10.76,1,Passable
CAND304283,2015,Baccalauréat,Lettres,Fès-Meknès,FES,Urbain,Privé,Masculin,8.37,12.41,16.94,5.15,14.52,12.06,12.39,1,Assez Bien
CAND304284,2021,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Public,Masculin,6.78,9.52,10.77,11.16,10.44,12.04,10.01,1,Passable
CAND304285,2018,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Rural,Public,Féminin,5.8,6.37,9.68,13.22,12.15,13.15,9.21,0,Ajourné
CAND304286,2018,Baccalauréat,Sciences expérimentales,Souss-Massa,SOU,Rural,Public,Féminin,13.24,3.51,6.22,8.17,7.39,14.65,8.11,0,Ajourné
CAND304287,2017,Baccalauréat,Sciences maths,Fès-Meknès,FES,Urbain,Public,Féminin,8.36,11.75,10.8,8.49,13.59,8.51,10.23,1,Passable
CAND304288,2023,Baccalauréat,Lettres,Marrakech-Safi,MAR,Rural,Public,Masculin,14.99,10.77,8.29,7.37,7.51,14.17,10.0,1,Passable
CAND304289,2015,Brevet (Collégial),N/A,Guelmim-Oued Noun,GUE,Urbain,Public,Féminin,6.85,10.53,5.46,9.26,5.86,12.92,8.55,0,Ajourné
CAND304290,2018,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Public,Masculin,9.76,9.62,12.01,7.93,9.53,14.1,9.77,0,Ajourné
CAND304291,2017,Brevet (Collégial),N/A,Drâa-Tafilalet,DRA,Urbain,Privé,Féminin,11.49,5.17,8.27,10.43,10.21,12.9,10.58,1,Passable
CAND304292,2020,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Masculin,13.67,16.06,6.68,9.56,11.28,13.31,11.99,1,Passable
CAND304293,2019,Baccalauréat,Sciences expérimentales,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,10.23,13.41,7.26,11.34,10.9,15.05,11.43,1,Passable
CAND304294,2022,Brevet (Collégial),N/A,Fès-Meknès,FES,Urbain,Public,Féminin,10.77,11.23,11.37,8.28,8.72,9.13,9.97,0,Ajourné
CAND304295,2023,Baccalauréat,Sciences expérimentales,Casablanca-Settat,CAS,Urbain,Public,Féminin,13.18,11.86,13.78,12.19,12.0,10.64,12.28,1,Assez Bien
CAND304296,2020,Baccalauréat,Lettres,Marrakech-Safi,MAR,Urbain,Public,Féminin,8.48,4.88,10.75,11.78,11.23,12.31,9.65,0,Ajourné
CAND304297,2022,CFEN (Primaire),N/A,Souss-Massa,SOU,Rural,Public,Masculin,12.03,9.06,3.78,8.83,12.04,13.15,9.22,0,Ajourné
CAND304298,2016,Brevet (Collégial),N/A,Drâa-Tafilalet,DRA,Urbain,Public,Masculin,7.29,15.02,11.15,10.11,7.31,12.46,10.67,1,Passable
CAND304299,2019,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Rural,Public,Masculin,9.61,6.81,11.89,11.58,10.13,15.42,10.08,1,Passable
CAND304300,2016,Baccalauréat,Arts,Casablanca-Settat,CAS,Rural,Public,Masculin,12.82,7.18,8.55,8.43,10.86,11.33,9.19,0,Ajourné
CAND304301,2022,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Féminin,12.09,9.91,6.9,12.55,11.72,14.19,11.21,1,Passable
CAND304302,2020,Baccalauréat,Sciences expérimentales,Casablanca-Settat,CAS,Rural,Public,Masculin,12.19,8.15,12.4,4.89,8.34,14.97,9.41,0,Ajourné
CAND304303,2017,CFEN (Primaire),N/A,Casablanca-Settat,CAS,Urbain,Privé,Masculin,13.86,7.73,10.05,15.18,10.74,14.19,12.87,1,Assez Bien
CAND304304,2023,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Public,Féminin,14.63,3.92,11.01,8.2,10.45,14.19,10.16,1,Passable
CAND304305,2023,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,14.69,10.77,11.14,12.53,15.92,12.45,12.86,1,Assez Bien
CAND304306,2022,Baccalauréat,Sciences techno,Rabat-Salé-Kénitra,RAB,Rural,Public,Féminin,4.08,11.68,4.72,12.84,5.98,9.94,7.75,0,Ajourné
CAND304307,2018,CFEN (Primaire),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,13.52,4.77,13.89,7.04,7.46,10.61,9.38,0,Ajourné
CAND304308,2017,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Privé,Féminin,13.49,12.73,9.43,13.14,12.62,11.35,13.22,1,Assez Bien
CAND304309,2018,Baccalauréat,Sciences expérimentales,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Féminin,8.66,7.33,3.83,11.23,11.65,11.41,8.97,0,Ajourné
CAND304310,2019,Baccalauréat,Lettres,Oriental,ORI,Urbain,Public,Masculin,9.8,10.77,4.13,8.86,8.62,12.61,9.23,0,Ajourné
CAND304311,2019,Brevet (Collégial),N/A,Fès-Meknès,FES,Rural,Public,Masculin,10.58,12.74,7.71,8.84,16.26,10.15,10.47,1,Passable
CAND304312,2018,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Public,Masculin,10.79,10.56,12.73,10.88,9.52,14.13,10.76,1,Passable
CAND304313,2021,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Public,Masculin,12.2,11.6,9.44,7.87,9.67,15.5,10.44,1,Passable
CAND304314,2017,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,12.02,5.1,11.72,14.92,9.44,15.95,11.28,1,Passable
CAND304315,2023,Brevet (Collégial),N/A,Oriental,ORI,Rural,Public,Féminin,8.66,11.33,11.46,7.38,13.47,11.5,9.94,0,Ajourné
CAND304316,2021,Baccalauréat,Economie,Oriental,ORI,Urbain,Public,Féminin,7.2,10.04,10.91,12.65,12.22,11.81,10.7,1,Passable
CAND304317,2015,Baccalauréat,Sciences agro,Casablanca-Settat,CAS,Urbain,Public,Féminin,13.27,14.66,9.7,10.65,9.76,9.12,11.42,1,Passable
CAND304318,2019,Brevet (Collégial),N/A,Guelmim-Oued Noun,GUE,Rural,Public,Féminin,12.22,6.78,10.25,10.36,12.68,8.2,9.39,0,Ajourné
CAND304319,2015,Baccalauréat,Economie,Béni Mellal-Khénifra,BMK,Urbain,Privé,Masculin,8.71,19.33,10.56,11.67,11.32,12.45,13.57,1,Assez Bien
CAND304320,2022,Baccalauréat,Economie,Marrakech-Safi,MAR,Rural,Public,Masculin,8.2,6.19,12.05,9.83,7.58,10.13,8.25,0,Ajourné
CAND304321,2016,CFEN (Primaire),N/A,Casablanca-Settat,CAS,Rural,Public,Masculin,9.14,6.39,8.12,7.38,13.04,14.83,8.98,0,Ajourné
CAND304322,2021,Baccalauréat,Sciences techno,Fès-Meknès,FES,Urbain,Public,Féminin,10.89,5.03,9.18,14.41,19.12,11.01,11.31,1,Passable
CAND304323,2019,Baccalauréat,Sciences maths,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,10.45,13.78,14.76,7.26,12.18,12.75,11.83,1,Passable
CAND304324,2015,Baccalauréat,Economie,Casablanca-Settat,CAS,Urbain,Public,Féminin,11.29,15.13,11.96,8.39,13.1,14.13,12.36,1,Assez Bien
CAND304325,2018,Brevet (Collégial),N/A,Souss-Massa,SOU,Urbain,Public,Masculin,9.38,15.56,8.8,11.02,10.38,10.55,11.13,1,Passable
CAND304326,2016,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,10.26,9.19,9.65,17.47,12.54,13.32,11.98,1,Passable
CAND304327,2023,Baccalauréat,Sciences agro,Casablanca-Settat,CAS,Urbain,Public,Masculin,11.02,15.22,7.72,14.37,12.85,14.25,12.7,1,Assez Bien
CAND304328,2023,CFEN (Primaire),N/A,Casablanca-Settat,CAS,Urbain,Public,Masculin,12.79,9.71,13.42,2.64,11.41,11.22,10.1,1,Passable
CAND304329,2020,Baccalauréat,Sciences maths,Souss-Massa,SOU,Urbain,Privé,Masculin,11.43,8.88,9.85,7.07,8.37,10.57,10.36,1,Passable
CAND304330,2021,CFEN (Primaire),N/A,Casablanca-Settat,CAS,Rural,Public,Masculin,10.22,7.26,12.38,13.88,13.05,14.6,11.06,1,Passable
CAND304331,2018,Baccalauréat,Lettres,Béni Mellal-Khénifra,BMK,Rural,Public,Féminin,10.3,11.27,10.7,8.0,10.7,11.46,9.8,0,Ajourné
CAND304332,2017,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Urbain,Public,Féminin,12.02,7.84,5.71,9.86,12.99,13.36,10.22,1,Passable
CAND304333,2018,Brevet (Collégial),N/A,Laâyoune-Sakia El Hamra,LAA,Urbain,Public,Masculin,8.91,11.72,10.14,6.37,17.15,9.45,10.54,1,Passable
CAND304334,2017,CFEN (Primaire),N/A,Béni Mellal-Khénifra,BMK,Urbain,Public,Masculin,11.3,8.29,8.5,12.54,9.75,11.07,10.22,1,Passable
CAND304335,2018,Baccalauréat,Sciences maths,Béni Mellal-Khénifra,BMK,Rural,Public,Féminin,10.82,6.61,5.62,7.8,11.3,13.85,8.61,0,Ajourné
CAND304336,2018,CFEN (Primaire),N/A,Marrakech-Safi,MAR,Urbain,Public,Féminin,5.2,6.08,5.65,10.19,11.26,14.92,8.66,0,Ajourné
CAND304337,2018,Brevet (Collégial),N/A,Oriental,ORI,Rural,Public,Masculin,9.08,7.12,13.96,10.85,14.91,10.76,10.25,1,Passable
CAND304338,2015,CFEN (Primaire),N/A,Oriental,ORI,Urbain,Public,Féminin,13.27,13.71,10.21,18.29,10.37,11.85,13.1,1,Assez Bien
CAND304339,2023,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,9.24,10.64,12.3,6.71,11.36,9.19,9.86,0,Ajourné
CAND304340,2021,Baccalauréat,Sciences maths,Rabat-Salé-Kénitra,RAB,Rural,Public,Masculin,13.7,12.23,9.55,7.97,13.76,13.59,11.2,1,Passable
CAND304341,2020,CFEN (Primaire),N/A,Marrakech-Safi,MAR,Rural,Public,Masculin,11.36,14.63,15.33,12.33,9.08,14.14,12.25,1,Assez Bien
CAND304342,2020,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Public,Masculin,14.92,10.93,7.24,10.14,11.42,14.1,11.51,1,Passable
CAND304343,2021,Baccalauréat,Sciences maths,Casablanca-Settat,CAS,Urbain,Public,Féminin,12.22,1.86,8.75,14.77,9.61,12.77,9.75,0,Ajourné
CAND304344,2018,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Public,Masculin,10.32,11.72,7.02,9.11,12.14,13.97,10.72,1,Passable
CAND304345,2019,CFEN (Primaire),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Public,Féminin,6.02,8.26,10.95,5.02,8.56,14.03,8.02,0,Ajourné
CAND304346,2022,CFEN (Primaire),N/A,Marrakech-Safi,MAR,Urbain,Public,Féminin,7.84,12.06,7.37,3.72,8.92,12.53,8.78,0,Ajourné
CAND304347,2015,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,10.46,11.27,9.04,7.51,11.91,13.09,10.52,1,Passable
CAND304348,2015,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Féminin,5.08,12.79,7.89,7.95,11.52,9.96,9.23,0,Ajourné
CAND304349,2018,Brevet (Collégial),N/A,Guelmim-Oued Noun,GUE,Urbain,Public,Féminin,13.93,9.65,8.56,5.3,10.86,13.43,10.27,1,Passable
CAND304350,2021,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Masculin,7.1,15.95,13.96,12.94,11.95,9.4,11.96,1,Passable
CAND304351,2018,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Masculin,10.76,14.62,7.08,11.69,11.62,11.76,11.42,1,Passable
CAND304352,2016,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Privé,Masculin,13.76,9.77,13.55,9.34,8.78,12.56,12.25,1,Assez Bien
CAND304353,2015,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Rural,Public,Masculin,9.07,6.8,10.31,12.41,9.93,13.69,9.59,0,Ajourné
CAND304354,2022,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Public,Masculin,9.0,11.67,9.78,12.52,10.81,10.9,10.2,1,Passable
CAND304355,2017,Baccalauréat,Arts,Casablanca-Settat,CAS,Urbain,Public,Féminin,11.37,11.83,11.3,10.97,16.03,9.57,11.81,1,Passable
CAND304356,2018,Baccalauréat,Economie,Marrakech-Safi,MAR,Rural,Privé,Masculin,13.42,4.44,9.79,11.53,11.33,7.99,10.03,1,Passable
CAND304357,2019,Baccalauréat,Lettres,Marrakech-Safi,MAR,Urbain,Public,Masculin,14.5,6.63,15.61,8.32,13.4,14.23,11.84,1,Passable
CAND304358,2020,Baccalauréat,Arts,Béni Mellal-Khénifra,BMK,Urbain,Public,Masculin,8.82,9.67,10.7,10.71,9.1,15.06,10.57,1,Passable
CAND304359,2021,Brevet (Collégial),N/A,Drâa-Tafilalet,DRA,Urbain,Public,Masculin,10.07,8.91,7.89,12.69,10.9,14.73,10.78,1,Passable
CAND304360,2017,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Rural,Public,Féminin,10.38,9.96,6.69,3.51,10.47,12.28,8.27,0,Ajourné
CAND304361,2017,Baccalauréat,Sciences maths,Casablanca-Settat,CAS,Rural,Public,Masculin,12.49,11.41,5.65,10.93,8.8,18.37,10.71,1,Passable
CAND304362,2019,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Masculin,15.35,9.34,11.98,6.94,14.95,10.47,11.42,1,Passable
CAND304363,2016,Brevet (Collégial),N/A,Fès-Meknès,FES,Rural,Public,Féminin,13.15,7.15,7.52,8.63,10.81,12.59,9.3,0,Ajourné
CAND304364,2023,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Public,Masculin,9.13,13.43,6.48,4.73,11.94,10.53,8.87,0,Ajourné
CAND304365,2015,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Privé,Féminin,10.57,18.08,11.89,16.28,7.76,11.03,13.89,1,Assez Bien
CAND304366,2019,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Privé,Masculin,13.73,7.79,11.9,13.86,9.54,11.38,12.31,1,Assez Bien
CAND304367,2018,Baccalauréat,Economie,Rabat-Salé-Kénitra,RAB,Rural,Public,Masculin,9.42,6.89,6.44,7.71,10.17,14.55,8.46,0,Ajourné
CAND304368,2015,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Public,Masculin,12.64,7.39,13.68,16.15,12.55,10.7,11.44,1,Passable
CAND304369,2021,Baccalauréat,Sciences expérimentales,Béni Mellal-Khénifra,BMK,Rural,Public,Féminin,10.56,4.66,10.83,10.4,12.63,14.64,9.72,0,Ajourné
CAND304370,2017,Baccalauréat,Economie,Marrakech-Safi,MAR,Urbain,Public,Masculin,10.3,9.18,8.66,9.5,13.91,13.92,10.78,1,Passable
CAND304371,2020,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,8.25,1.6,9.05,8.51,11.84,12.39,8.24,0,Ajourné
CAND304372,2020,Baccalauréat,Sciences expérimentales,Casablanca-Settat,CAS,Urbain,Public,Féminin,13.39,10.67,9.43,16.7,10.33,14.8,12.57,1,Assez Bien
CAND304373,2023,Baccalauréat,Sciences techno,Marrakech-Safi,MAR,Rural,Privé,Masculin,9.11,13.15,6.72,13.65,9.06,16.66,11.86,1,Passable
CAND304374,2018,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,8.78,6.32,11.32,9.89,10.84,11.72,9.61,0,Ajourné
CAND304375,2023,Baccalauréat,Sciences maths,Casablanca-Settat,CAS,Urbain,Privé,Féminin,7.1,10.37,6.44,3.71,14.93,11.96,9.98,0,Ajourné
CAND304376,2021,Baccalauréat,Lettres,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,13.57,9.65,14.02,14.46,9.15,13.48,12.33,1,Assez Bien
CAND304377,2015,CFEN (Primaire),N/A,Rabat-Salé-Kénitra,RAB,Rural,Public,Masculin,14.47,5.3,9.03,12.51,9.34,14.59,10.14,1,Passable
CAND304378,2023,Baccalauréat,Arts,Drâa-Tafilalet,DRA,Rural,Public,Masculin,9.42,2.49,14.83,13.21,10.83,13.68,9.74,0,Ajourné
CAND304379,2016,Baccalauréat,Sciences maths,Oriental,ORI,Urbain,Public,Masculin,7.8,12.2,9.35,18.9,11.85,14.71,12.44,1,Assez Bien
CAND304380,2020,Baccalauréat,Sciences expérimentales,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,12.17,7.06,9.86,4.04,12.77,11.69,9.44,0,Ajourné
CAND304381,2018,Baccalauréat,Sciences expérimentales,Marrakech-Safi,MAR,Rural,Public,Féminin,7.07,7.59,8.76,8.58,12.56,14.87,9.08,0,Ajourné
CAND304382,2017,Baccalauréat,Lettres,Casablanca-Settat,CAS,Urbain,Privé,Masculin,8.5,15.65,17.08,13.32,14.5,14.24,14.8,1,Bien
CAND304383,2015,Baccalauréat,Sciences maths,Casablanca-Settat,CAS,Urbain,Public,Féminin,13.25,13.37,5.93,9.04,9.23,14.1,10.99,1,Passable
CAND304384,2019,CFEN (Primaire),N/A,Casablanca-Settat,CAS,Rural,Public,Féminin,12.42,5.73,11.48,17.15,8.04,13.98,10.72,1,Passable
CAND304385,2023,Baccalauréat,Economie,Drâa-Tafilalet,DRA,Urbain,Public,Féminin,12.23,11.71,9.05,8.07,11.44,14.0,11.09,1,Passable
CAND304386,2020,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Public,Masculin,8.75,10.98,10.77,11.99,11.67,14.39,10.74,1,Passable
CAND304387,2022,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Rural,Public,Féminin,12.45,6.92,6.93,14.37,9.22,12.75,9.8,0,Ajourné
CAND304388,2015,Baccalauréat,Sciences expérimentales,Souss-Massa,SOU,Rural,Public,Féminin,13.37,7.87,11.56,6.48,11.42,10.74,9.54,0,Ajourné
CAND304389,2021,Baccalauréat,Sciences maths,Marrakech-Safi,MAR,Urbain,Privé,Féminin,15.51,2.24,10.06,9.81,7.55,9.81,10.02,1,Passable
CAND304390,2021,Baccalauréat,Sciences maths,Casablanca-Settat,CAS,Urbain,Public,Masculin,3.54,6.71,15.99,10.48,16.55,12.91,10.58,1,Passable
CAND304391,2018,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Privé,Féminin,13.6,9.68,4.94,9.88,9.4,14.21,10.75,1,Passable
CAND304392,2021,Baccalauréat,Lettres,Souss-Massa,SOU,Urbain,Public,Masculin,7.98,10.71,11.78,13.94,12.61,12.12,11.43,1,Passable
CAND304393,2017,Brevet (Collégial),N/A,Fès-Meknès,FES,Rural,Public,Masculin,12.82,0.88,8.62,10.56,11.42,13.57,8.72,0,Ajourné
CAND304394,2018,Baccalauréat,Sciences techno,Fès-Meknès,FES,Urbain,Privé,Féminin,16.51,4.08,15.53,9.88,9.6,11.48,11.96,1,Passable
CAND304395,2017,CFEN (Primaire),N/A,Fès-Meknès,FES,Urbain,Public,Féminin,6.24,12.08,14.2,7.86,11.43,11.38,10.43,1,Passable
CAND304396,2020,Baccalauréat,Sciences expérimentales,Oriental,ORI,Urbain,Public,Masculin,10.7,11.14,6.55,10.33,9.87,12.52,10.25,1,Passable
CAND304397,2021,Brevet (Collégial),N/A,Oriental,ORI,Urbain,Public,Masculin,13.42,13.2,10.07,11.81,7.66,11.85,11.5,1,Passable
CAND304398,2016,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Privé,Masculin,10.2,8.73,11.1,12.58,11.14,12.11,11.28,1,Passable
CAND304399,2015,CFEN (Primaire),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,10.18,11.57,8.44,5.99,14.42,14.08,10.7,1,Passable
CAND304400,2017,CFEN (Primaire),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Public,Féminin,9.24,6.91,7.02,11.45,15.54,8.86,9.1,0,Ajourné
CAND304401,2020,Baccalauréat,Sciences maths,Drâa-Tafilalet,DRA,Rural,Privé,Masculin,15.95,16.24,14.53,8.52,8.11,7.99,12.56,1,Assez Bien
CAND304402,2016,Brevet (Collégial),N/A,Oriental,ORI,Urbain,Public,Masculin,12.54,8.16,11.31,6.65,12.47,13.38,10.59,1,Passable
CAND304403,2016,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Urbain,Public,Féminin,12.45,11.22,12.12,9.74,13.03,14.53,12.09,1,Assez Bien
CAND304404,2021,Baccalauréat,Lettres,Oriental,ORI,Rural,Public,Masculin,20.0,8.8,10.72,0.0,14.38,11.63,10.27,1,Passable
CAND304405,2015,Brevet (Collégial),N/A,Souss-Massa,SOU,Urbain,Public,Masculin,7.79,9.33,4.41,6.75,12.57,12.2,8.79,0,Ajourné
CAND304406,2018,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Rural,Public,Masculin,11.43,8.16,8.28,13.34,11.87,15.04,10.64,1,Passable
CAND304407,2015,Baccalauréat,Arts,Rabat-Salé-Kénitra,RAB,Rural,Public,Féminin,12.78,12.17,10.1,9.39,10.38,11.94,10.59,1,Passable
CAND304408,2021,Baccalauréat,Sciences expérimentales,Béni Mellal-Khénifra,BMK,Urbain,Public,Féminin,12.69,4.96,12.19,18.99,12.62,12.66,12.13,1,Assez Bien
CAND304409,2021,Baccalauréat,Lettres,Béni Mellal-Khénifra,BMK,Rural,Public,Masculin,8.94,10.12,14.14,14.44,14.29,14.41,11.91,1,Passable
CAND304410,2015,Baccalauréat,Economie,Rabat-Salé-Kénitra,RAB,Rural,Public,Masculin,11.95,10.59,13.33,11.72,12.42,12.81,11.44,1,Passable
CAND304411,2018,CFEN (Primaire),N/A,Souss-Massa,SOU,Rural,Public,Féminin,11.6,6.93,11.0,6.53,10.45,13.51,9.23,0,Ajourné
CAND304412,2019,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,11.72,7.39,4.85,6.6,10.36,13.3,8.99,0,Ajourné
CAND304413,2018,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,8.75,15.4,7.11,14.26,10.89,12.94,11.72,1,Passable
