id_eleve,annee_scolaire,region,code_region,province,milieu,secteur,cycle,genre,age,redoublant,score_moyen,a_abandonne,motif_abandon,beneficiaire_bourse,acces_cantine,acces_internat
EL108733,2022-2023,Fès-Meknès,FES,El Hajeb,Urbain,Public,Primaire,Féminin,12,0,11.02,0,,1,0,0
EL108734,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Rural,Public,Primaire,Féminin,6,1,12.78,0,,1,0,0
EL108735,2016-2017,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Public,Qualifiant,Masculin,16,0,17.57,0,,0,1,0
EL108736,2022-2023,Fès-Meknès,FES,Moulay Yacoub,Urbain,Public,Formation Professionnelle,Féminin,17,0,16.35,0,,1,1,0
EL108737,2021-2022,Rabat-Salé-Kénitra,RAB,Kénitra,Urbain,Public,Primaire,Masculin,8,0,12.46,0,,1,0,0
EL108738,2022-2023,Oriental,ORI,Taourirt,Urbain,Public,Préscolaire,Masculin,6,0,13.75,0,,1,1,0
EL108739,2022-2023,Souss-Massa,SOU,Tata,Rural,Public,Primaire,Féminin,12,1,13.53,1,Handicap,0,0,0
EL108740,2023-2024,Casablanca-Settat,CAS,Khouribga,Urbain,Public,Supérieur,Masculin,20,1,10.27,0,,0,0,0
EL108741,2019-2020,Souss-Massa,SOU,Chtouka-Ait Baha,Urbain,Public,Supérieur,Masculin,20,0,13.51,0,,0,0,0
EL108742,2015-2016,Casablanca-Settat,CAS,Settat,Rural,Privé,Primaire,Féminin,7,0,10.63,0,,1,0,0
EL108743,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Ouazzane,Rural,Public,Primaire,Féminin,10,0,7.21,0,,0,0,0
EL108744,2016-2017,Fès-Meknès,FES,El Hajeb,Rural,Public,Collégial,Féminin,13,0,12.7,0,,0,0,0
EL108745,2017-2018,Marrakech-Safi,MAR,Marrakech,Urbain,Public,Collégial,Féminin,13,0,11.62,0,,0,0,0
EL108746,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Urbain,Public,Primaire,Féminin,11,0,14.25,0,,1,1,0
EL108747,2023-2024,Béni Mellal-Khénifra,BMK,Béni Mellal,Rural,Public,Préscolaire,Féminin,4,0,11.8,0,,0,1,0
EL108748,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Ouazzane,Rural,Public,Primaire,Féminin,11,0,8.67,0,,0,1,0
EL108749,2018-2019,Fès-Meknès,FES,Fès,Rural,Public,Qualifiant,Féminin,16,0,14.65,1,Grossesse,0,1,0
EL108750,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Public,Formation Professionnelle,Féminin,18,0,13.14,0,,0,1,0
EL108751,2019-2020,Marrakech-Safi,MAR,Essaouira,Urbain,Public,Primaire,Féminin,8,0,13.9,0,,1,1,0
EL108752,2018-2019,Oriental,ORI,Nador,Urbain,Public,Supérieur,Masculin,23,0,8.1,0,,0,0,0
EL108753,2020-2021,Oriental,ORI,Guercif,Rural,Public,Primaire,Masculin,9,0,9.01,0,,1,1,0
EL108754,2023-2024,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Public,Collégial,Féminin,12,1,10.3,1,Mariage précoce,0,0,1
EL108755,2015-2016,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Public,Supérieur,Féminin,18,0,11.17,0,,0,0,0
EL108756,2018-2019,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Rural,Public,Collégial,Masculin,14,0,16.77,0,,1,0,0
EL108757,2015-2016,Casablanca-Settat,CAS,Mohammadia,Rural,Privé,Préscolaire,Féminin,4,0,8.33,1,Éloignement de l'établissement,0,0,1
EL108758,2022-2023,Marrakech-Safi,MAR,Youssoufia,Urbain,Public,Primaire,Féminin,7,0,11.88,0,,0,1,0
EL108759,2016-2017,Casablanca-Settat,CAS,Mohammadia,Urbain,Public,Qualifiant,Féminin,15,1,8.96,0,,0,1,0
EL108760,2020-2021,Fès-Meknès,FES,Taounate,Rural,Public,Collégial,Masculin,14,0,8.39,0,,1,0,0
EL108761,2015-2016,Casablanca-Settat,CAS,Casablanca,Urbain,Privé,Primaire,Masculin,7,0,11.94,0,,1,1,0
EL108762,2019-2020,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Public,Collégial,Masculin,14,0,12.97,0,,1,0,0
EL108763,2023-2024,Souss-Massa,SOU,Tata,Rural,Privé,Primaire,Masculin,8,0,5.18,0,,0,1,0
EL108764,2023-2024,Marrakech-Safi,MAR,Chichaoua,Urbain,Public,Primaire,Masculin,6,0,7.46,0,,1,0,0
EL108765,2016-2017,Marrakech-Safi,MAR,Essaouira,Urbain,Public,Supérieur,Féminin,20,0,9.61,0,,1,1,0
EL108766,2020-2021,Oriental,ORI,Berkane,Rural,Public,Primaire,Masculin,6,1,10.14,0,,1,0,0
EL108767,2017-2018,Guelmim-Oued Noun,GUE,Tan-Tan,Rural,Public,Primaire,Masculin,11,0,8.15,0,,1,1,0
EL108768,2021-2022,Fès-Meknès,FES,Taza,Urbain,Public,Primaire,Féminin,7,0,10.55,0,,0,0,0
EL108769,2019-2020,Casablanca-Settat,CAS,Khouribga,Urbain,Public,Formation Professionnelle,Masculin,23,0,9.95,0,,0,1,0
EL108770,2022-2023,Casablanca-Settat,CAS,Benslimane,Urbain,Privé,Primaire,Féminin,10,0,14.33,0,,0,0,0
EL108771,2023-2024,Drâa-Tafilalet,DRA,Ouarzazate,Urbain,Public,Primaire,Masculin,8,0,12.33,0,,1,0,0
EL108772,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Rural,Public,Primaire,Féminin,12,0,10.55,0,,1,1,0
EL108773,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Urbain,Public,Préscolaire,Masculin,4,0,14.88,1,Difficultés économiques,0,0,0
EL108774,2017-2018,Souss-Massa,SOU,Taroudannt,Urbain,Privé,Préscolaire,Féminin,4,0,15.14,0,,0,1,0
EL108775,2016-2017,Casablanca-Settat,CAS,Khouribga,Urbain,Public,Préscolaire,Masculin,5,0,10.81,0,,0,0,0
EL108776,2016-2017,Marrakech-Safi,MAR,Safi,Rural,Privé,Primaire,Féminin,8,0,8.26,0,,0,0,1
EL108777,2021-2022,Oriental,ORI,Driouch,Urbain,Public,Collégial,Masculin,13,0,10.98,0,,0,1,0
EL108778,2023-2024,Béni Mellal-Khénifra,BMK,Béni Mellal,Urbain,Public,Primaire,Féminin,10,1,7.49,0,,0,0,0
EL108779,2019-2020,Rabat-Salé-Kénitra,RAB,Salé,Rural,Public,Primaire,Masculin,10,0,12.37,0,,0,0,0
EL108780,2019-2020,Fès-Meknès,FES,Fès,Urbain,Public,Qualifiant,Masculin,18,0,16.95,0,,0,0,0
EL108781,2020-2021,Casablanca-Settat,CAS,Berrechid,Rural,Privé,Préscolaire,Masculin,5,1,13.05,0,,0,1,0
EL108782,2023-2024,Drâa-Tafilalet,DRA,Zagora,Rural,Public,Primaire,Féminin,8,0,13.28,0,,0,1,1
EL108783,2015-2016,Rabat-Salé-Kénitra,RAB,Salé,Urbain,Public,Formation Professionnelle,Féminin,20,0,8.38,0,,1,0,0
EL108784,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Rural,Public,Collégial,Féminin,14,0,11.24,0,,1,1,0
EL108785,2022-2023,Rabat-Salé-Kénitra,RAB,Khémisset,Rural,Public,Collégial,Masculin,13,0,10.25,0,,0,0,0
EL108786,2016-2017,Souss-Massa,SOU,Tiznit,Urbain,Privé,Collégial,Masculin,13,0,10.29,0,,0,1,0
EL108787,2020-2021,Souss-Massa,SOU,Tata,Rural,Public,Formation Professionnelle,Féminin,24,0,9.79,0,,1,0,0
EL108788,2015-2016,Rabat-Salé-Kénitra,RAB,Kénitra,Urbain,Public,Primaire,Masculin,11,0,8.33,0,,1,0,0
EL108789,2022-2023,Oriental,ORI,Taourirt,Rural,Public,Préscolaire,Masculin,6,0,13.16,0,,0,1,0
EL108790,2020-2021,Béni Mellal-Khénifra,BMK,Khouribga,Urbain,Public,Qualifiant,Féminin,18,0,10.19,0,,0,1,0
EL108791,2023-2024,Béni Mellal-Khénifra,BMK,Azilal,Rural,Public,Préscolaire,Masculin,7,0,8.32,1,Manque d'infrastructures,0,0,0
EL108792,2017-2018,Rabat-Salé-Kénitra,RAB,Kénitra,Rural,Public,Collégial,Féminin,12,0,11.26,0,,0,0,0
EL108793,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Rural,Public,Préscolaire,Masculin,5,0,12.71,0,,1,0,0
EL108794,2021-2022,Fès-Meknès,FES,Séfrou,Urbain,Public,Primaire,Féminin,8,0,14.35,0,,1,0,0
EL108795,2015-2016,Fès-Meknès,FES,Moulay Yacoub,Rural,Public,Collégial,Féminin,14,0,8.76,1,Travail enfant,1,0,0
EL108796,2021-2022,Fès-Meknès,FES,Boulemane,Rural,Public,Collégial,Féminin,13,0,10.73,1,Travail enfant,0,0,1
EL108797,2021-2022,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Rural,Public,Collégial,Féminin,12,0,13.68,0,,0,1,0
EL108798,2020-2021,Casablanca-Settat,CAS,Settat,Rural,Public,Primaire,Masculin,9,0,7.8,0,,1,1,0
EL108799,2020-2021,Marrakech-Safi,MAR,Youssoufia,Urbain,Public,Primaire,Masculin,9,1,11.73,1,Grossesse,0,1,0
EL108800,2022-2023,Casablanca-Settat,CAS,Benslimane,Rural,Public,Qualifiant,Masculin,17,0,10.92,0,,0,0,0
EL108801,2015-2016,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Public,Préscolaire,Féminin,5,0,8.75,0,,1,0,0
EL108802,2018-2019,Casablanca-Settat,CAS,Berrechid,Rural,Public,Collégial,Masculin,14,0,13.86,0,,0,1,0
EL108803,2017-2018,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Urbain,Public,Collégial,Féminin,12,0,10.67,0,,0,0,0
EL108804,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Ouazzane,Rural,Public,Primaire,Masculin,6,0,14.36,0,,0,0,0
EL108805,2016-2017,Fès-Meknès,FES,Ifrane,Urbain,Public,Primaire,Féminin,8,0,8.55,0,,0,0,0
EL108806,2015-2016,Casablanca-Settat,CAS,Settat,Urbain,Public,Qualifiant,Masculin,15,0,4.67,0,,1,0,0
EL108807,2023-2024,Oriental,ORI,Nador,Rural,Public,Primaire,Féminin,8,0,9.15,0,,0,0,1
EL108808,2018-2019,Béni Mellal-Khénifra,BMK,Béni Mellal,Urbain,Public,Préscolaire,Féminin,5,0,12.69,0,,1,0,0
EL108809,2022-2023,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Urbain,Public,Formation Professionnelle,Masculin,20,1,9.6,0,,1,1,0
EL108810,2017-2018,Oriental,ORI,Nador,Rural,Public,Primaire,Féminin,11,0,10.99,0,,1,0,0
EL108811,2021-2022,Guelmim-Oued Noun,GUE,Guelmim,Urbain,Public,Qualifiant,Féminin,18,0,11.43,0,,1,1,0
EL108812,2023-2024,Fès-Meknès,FES,Ifrane,Urbain,Public,Préscolaire,Masculin,6,0,9.0,0,,0,1,0
EL108813,2021-2022,Drâa-Tafilalet,DRA,Zagora,Rural,Public,Primaire,Féminin,10,0,18.54,0,,1,1,0
EL108814,2017-2018,Drâa-Tafilalet,DRA,Tinghir,Rural,Public,Collégial,Masculin,13,0,10.4,0,,1,1,0
EL108815,2020-2021,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Privé,Préscolaire,Féminin,5,0,10.9,0,,1,0,0
EL108816,2022-2023,Béni Mellal-Khénifra,BMK,Khouribga,Urbain,Public,Qualifiant,Féminin,16,0,18.97,0,,0,1,0
EL108817,2022-2023,Oriental,ORI,Jerada,Urbain,Public,Primaire,Féminin,10,0,8.94,1,Manque d'infrastructures,1,0,0
EL108818,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Rural,Public,Collégial,Féminin,12,0,11.07,0,,1,1,0
EL108819,2017-2018,Béni Mellal-Khénifra,BMK,Béni Mellal,Urbain,Public,Qualifiant,Féminin,16,1,9.94,0,,0,0,0
EL108820,2018-2019,Marrakech-Safi,MAR,Essaouira,Urbain,Public,Collégial,Masculin,14,0,8.15,0,,1,0,0
EL108821,2017-2018,Marrakech-Safi,MAR,Essaouira,Rural,Public,Primaire,Masculin,9,0,13.39,0,,0,0,0
EL108822,2021-2022,Souss-Massa,SOU,Tiznit,Rural,Public,Primaire,Féminin,11,1,10.85,0,,0,1,0
EL108823,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Rural,Privé,Préscolaire,Féminin,6,1,8.45,1,Éloignement de l'établissement,0,0,0
EL108824,2019-2020,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Urbain,Public,Supérieur,Féminin,21,0,16.68,0,,0,0,0
EL108825,2022-2023,Béni Mellal-Khénifra,BMK,Azilal,Urbain,Privé,Collégial,Masculin,13,1,12.88,0,,1,0,0
EL108826,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Public,Collégial,Masculin,14,0,15.29,0,,0,0,0
EL108827,2022-2023,Drâa-Tafilalet,DRA,Midelt,Rural,Public,Primaire,Masculin,7,1,14.7,1,Difficultés scolaires,0,1,1
EL108828,2020-2021,Casablanca-Settat,CAS,Casablanca,Urbain,Public,Primaire,Féminin,10,1,7.28,0,,0,0,1
EL108829,2023-2024,Drâa-Tafilalet,DRA,Zagora,Urbain,Public,Préscolaire,Masculin,5,0,13.72,0,,0,0,0
EL108830,2020-2021,Casablanca-Settat,CAS,Benslimane,Rural,Privé,Primaire,Masculin,7,0,15.02,0,,0,1,0
EL108831,2021-2022,Fès-Meknès,FES,Taza,Rural,Public,Primaire,Féminin,11,0,11.26,0,,0,1,0
EL108832,2016-2017,Casablanca-Settat,CAS,Berrechid,Rural,Public,Primaire,Féminin,7,0,13.8,0,,1,1,0
EL108833,2017-2018,Fès-Meknès,FES,Meknès,Rural,Public,Préscolaire,Masculin,4,1,9.55,0,,0,0,0
EL108834,2020-2021,Marrakech-Safi,MAR,Essaouira,Urbain,Public,Collégial,Féminin,14,1,16.16,0,,0,1,0
EL108835,2017-2018,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Public,Primaire,Masculin,10,0,10.27,1,Grossesse,1,0,1
EL108836,2015-2016,Souss-Massa,SOU,Taroudannt,Urbain,Public,Primaire,Féminin,11,0,16.12,0,,0,0,0
EL108837,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Urbain,Public,Qualifiant,Masculin,15,0,13.0,0,,0,1,0
EL108838,2017-2018,Casablanca-Settat,CAS,Casablanca,Rural,Public,Collégial,Masculin,14,0,12.03,1,Difficultés économiques,0,0,1
EL108839,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Urbain,Public,Préscolaire,Féminin,5,1,8.06,0,,0,1,0
EL108840,2020-2021,Casablanca-Settat,CAS,Casablanca,Urbain,Public,Qualifiant,Masculin,18,0,15.9,0,,1,0,0
EL108841,2019-2020,Casablanca-Settat,CAS,Berrechid,Rural,Privé,Collégial,Féminin,14,0,9.54,0,,0,0,0
EL108842,2022-2023,Casablanca-Settat,CAS,Benslimane,Urbain,Public,Collégial,Masculin,15,0,16.56,0,,0,1,0
EL108843,2015-2016,Souss-Massa,SOU,Tiznit,Urbain,Privé,Supérieur,Masculin,21,0,13.43,0,,0,0,0
EL108844,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Ouazzane,Urbain,Public,Primaire,Féminin,8,0,12.94,1,Difficultés scolaires,0,1,0
EL108845,2019-2020,Fès-Meknès,FES,El Hajeb,Urbain,Public,Collégial,Masculin,12,0,10.27,0,,0,0,0
EL108846,2021-2022,Oriental,ORI,Oujda-Angad,Rural,Public,Primaire,Masculin,8,0,9.8,0,,1,1,0
EL108847,2022-2023,Fès-Meknès,FES,Taza,Urbain,Public,Préscolaire,Masculin,4,0,6.99,0,,1,0,0
EL108848,2017-2018,Oriental,ORI,Taourirt,Rural,Public,Primaire,Masculin,9,0,13.24,0,,0,0,0
EL108849,2017-2018,Laâyoune-Sakia El Hamra,LAA,Es-Semara,Urbain,Privé,Primaire,Féminin,10,0,13.98,0,,0,0,0
EL108850,2021-2022,Marrakech-Safi,MAR,Marrakech,Urbain,Public,Préscolaire,Masculin,4,0,16.25,0,,1,0,0
EL108851,2020-2021,Casablanca-Settat,CAS,Casablanca,Urbain,Public,Collégial,Féminin,15,0,10.95,0,,1,0,0
EL108852,2016-2017,Casablanca-Settat,CAS,Settat,Urbain,Public,Primaire,Masculin,8,1,17.5,0,,0,0,0
EL108853,2017-2018,Fès-Meknès,FES,Taza,Rural,Public,Primaire,Masculin,8,1,8.05,0,,0,0,0
EL108854,2022-2023,Fès-Meknès,FES,Meknès,Urbain,Privé,Préscolaire,Féminin,5,0,13.76,0,,1,1,0
EL108855,2020-2021,Casablanca-Settat,CAS,Settat,Urbain,Public,Primaire,Masculin,8,0,13.7,0,,1,1,0
EL108856,2023-2024,Béni Mellal-Khénifra,BMK,Khouribga,Urbain,Public,Primaire,Masculin,9,0,13.18,0,,0,1,0
EL108857,2021-2022,Drâa-Tafilalet,DRA,Ouarzazate,Urbain,Public,Primaire,Masculin,9,0,10.66,0,,0,0,0
EL108858,2016-2017,Rabat-Salé-Kénitra,RAB,Kénitra,Urbain,Privé,Qualifiant,Masculin,15,0,9.11,0,,1,0,0
EL108859,2016-2017,Rabat-Salé-Kénitra,RAB,Kénitra,Rural,Public,Formation Professionnelle,Féminin,20,0,10.52,0,,0,1,0
EL108860,2023-2024,Rabat-Salé-Kénitra,RAB,Rabat,Rural,Public,Préscolaire,Féminin,6,0,9.43,0,,0,1,0
EL108861,2021-2022,Marrakech-Safi,MAR,Essaouira,Urbain,Privé,Primaire,Masculin,8,1,18.27,0,,0,0,0
EL108862,2020-2021,Béni Mellal-Khénifra,BMK,Béni Mellal,Urbain,Public,Supérieur,Féminin,20,1,12.77,0,,0,0,0
EL108863,2021-2022,Fès-Meknès,FES,Fès,Urbain,Privé,Collégial,Féminin,14,0,13.31,0,,0,0,0
EL108864,2018-2019,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Public,Formation Professionnelle,Masculin,20,1,15.32,0,,1,1,0
EL108865,2017-2018,Marrakech-Safi,MAR,Chichaoua,Urbain,Public,Qualifiant,Masculin,17,0,13.9,0,,1,0,0
EL108866,2022-2023,Casablanca-Settat,CAS,Casablanca,Urbain,Public,Qualifiant,Féminin,15,0,6.4,0,,0,1,0
EL108867,2023-2024,Marrakech-Safi,MAR,Al Haouz,Urbain,Public,Préscolaire,Masculin,4,1,14.56,0,,0,0,0
EL108868,2023-2024,Marrakech-Safi,MAR,Youssoufia,Rural,Public,Primaire,Masculin,7,0,12.24,1,Difficultés économiques,1,0,0
EL108869,2022-2023,Souss-Massa,SOU,Tata,Urbain,Public,Collégial,Masculin,12,0,12.9,0,,0,0,0
EL108870,2022-2023,Fès-Meknès,FES,El Hajeb,Urbain,Public,Collégial,Féminin,13,0,11.7,0,,1,0,1
EL108871,2019-2020,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Urbain,Public,Qualifiant,Féminin,16,0,10.3,0,,1,1,0
EL108872,2017-2018,Casablanca-Settat,CAS,Settat,Urbain,Privé,Formation Professionnelle,Masculin,25,0,9.48,0,,1,0,0
EL108873,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Urbain,Public,Primaire,Masculin,6,0,14.03,1,Éloignement de l'établissement,0,0,0
EL108874,2017-2018,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Public,Primaire,Masculin,7,0,10.37,0,,0,1,0
EL108875,2018-2019,Rabat-Salé-Kénitra,RAB,Salé,Urbain,Public,Supérieur,Féminin,18,0,9.3,0,,0,0,0
EL108876,2015-2016,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Rural,Public,Supérieur,Masculin,22,0,19.01,0,,0,0,0
EL108877,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Public,Qualifiant,Masculin,17,0,10.38,0,,0,1,0
EL108878,2023-2024,Casablanca-Settat,CAS,Khouribga,Rural,Privé,Collégial,Masculin,13,0,10.3,0,,1,0,0
EL108879,2017-2018,Fès-Meknès,FES,Taounate,Urbain,Privé,Formation Professionnelle,Masculin,24,0,14.12,0,,1,0,0
EL108880,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Urbain,Public,Primaire,Féminin,11,0,10.79,0,,1,0,0
EL108881,2020-2021,Drâa-Tafilalet,DRA,Errachidia,Urbain,Public,Primaire,Masculin,9,0,15.8,0,,0,0,0
EL108882,2022-2023,Souss-Massa,SOU,Tiznit,Urbain,Public,Primaire,Masculin,7,0,13.14,0,,0,0,0
EL108883,2023-2024,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Public,Primaire,Féminin,6,0,12.08,0,,0,0,0
EL108884,2022-2023,Fès-Meknès,FES,Meknès,Urbain,Public,Qualifiant,Féminin,16,0,13.84,1,Difficultés scolaires,1,0,0
EL108885,2016-2017,Casablanca-Settat,CAS,Sidi Bennour,Rural,Public,Primaire,Masculin,6,0,11.99,0,,0,0,1
EL108886,2016-2017,Casablanca-Settat,CAS,Mohammadia,Urbain,Public,Collégial,Masculin,14,0,9.48,0,,0,0,1
EL108887,2021-2022,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Urbain,Public,Primaire,Féminin,11,0,12.64,0,,0,1,0
EL108888,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Privé,Qualifiant,Masculin,17,0,9.5,0,,0,0,0
EL108889,2020-2021,Casablanca-Settat,CAS,Casablanca,Urbain,Public,Primaire,Masculin,10,0,8.13,0,,0,1,0
EL108890,2023-2024,Oriental,ORI,Guercif,Urbain,Public,Collégial,Masculin,13,0,9.89,0,,0,0,0
EL108891,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Rural,Public,Primaire,Féminin,7,0,10.12,0,,0,0,0
EL108892,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Urbain,Privé,Primaire,Masculin,13,0,13.07,0,,0,1,1
EL108893,2022-2023,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Public,Primaire,Masculin,8,0,3.8,0,,0,0,0
EL108894,2021-2022,Marrakech-Safi,MAR,Safi,Urbain,Public,Collégial,Féminin,13,0,10.35,0,,1,1,0
EL108895,2018-2019,Casablanca-Settat,CAS,Casablanca,Rural,Public,Collégial,Féminin,13,0,6.45,0,,0,0,0
EL108896,2020-2021,Rabat-Salé-Kénitra,RAB,Khémisset,Rural,Public,Formation Professionnelle,Masculin,21,0,11.91,0,,1,0,0
EL108897,2020-2021,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Rural,Public,Supérieur,Masculin,23,0,8.96,1,Mariage précoce,0,0,0
EL108898,2015-2016,Rabat-Salé-Kénitra,RAB,Rabat,Rural,Public,Primaire,Féminin,10,1,10.1,1,Difficultés scolaires,1,0,0
EL108899,2017-2018,Casablanca-Settat,CAS,Berrechid,Rural,Public,Primaire,Masculin,11,1,7.75,0,,1,0,1
EL108900,2017-2018,Casablanca-Settat,CAS,Benslimane,Rural,Privé,Préscolaire,Féminin,4,1,13.58,0,,1,0,0
EL108901,2017-2018,Béni Mellal-Khénifra,BMK,Béni Mellal,Urbain,Public,Primaire,Masculin,11,1,7.47,0,,1,0,1
EL108902,2019-2020,Oriental,ORI,Berkane,Urbain,Public,Primaire,Féminin,10,0,10.64,0,,0,0,0
EL108903,2019-2020,Marrakech-Safi,MAR,Essaouira,Rural,Public,Supérieur,Masculin,21,0,8.72,0,,0,1,0
EL108904,2022-2023,Drâa-Tafilalet,DRA,Errachidia,Urbain,Public,Formation Professionnelle,Masculin,24,0,15.82,0,,0,1,0
EL108905,2015-2016,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Rural,Public,Primaire,Masculin,6,0,5.36,0,,1,1,0
EL108906,2022-2023,Marrakech-Safi,MAR,Marrakech,Rural,Privé,Qualifiant,Masculin,18,0,16.29,0,,1,0,1
EL108907,2017-2018,Oriental,ORI,Jerada,Urbain,Public,Supérieur,Féminin,23,0,10.1,1,Handicap,1,1,0
EL108908,2018-2019,Marrakech-Safi,MAR,Youssoufia,Urbain,Public,Primaire,Féminin,7,1,10.87,0,,1,0,0
EL108909,2016-2017,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Rural,Public,Supérieur,Féminin,22,0,13.66,0,,1,0,0
EL108910,2015-2016,Marrakech-Safi,MAR,Chichaoua,Urbain,Public,Formation Professionnelle,Féminin,17,0,13.56,0,,0,0,0
EL108911,2016-2017,Fès-Meknès,FES,Meknès,Urbain,Public,Formation Professionnelle,Masculin,18,0,11.59,0,,0,0,0
EL108912,2017-2018,Souss-Massa,SOU,Tiznit,Urbain,Public,Qualifiant,Féminin,16,1,13.12,0,,0,0,1
EL108913,2018-2019,Marrakech-Safi,MAR,Youssoufia,Rural,Public,Primaire,Masculin,11,0,5.78,1,Travail enfant,0,0,0
EL108914,2017-2018,Marrakech-Safi,MAR,Chichaoua,Urbain,Public,Primaire,Féminin,6,0,8.4,0,,0,1,0
EL108915,2015-2016,Rabat-Salé-Kénitra,RAB,Salé,Urbain,Privé,Formation Professionnelle,Féminin,23,0,13.73,1,Éloignement de l'établissement,0,0,0
EL108916,2018-2019,Fès-Meknès,FES,Fès,Rural,Privé,Primaire,Masculin,10,0,9.01,1,Difficultés économiques,0,1,0
EL108917,2016-2017,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Urbain,Public,Primaire,Féminin,6,0,11.65,0,,0,1,0
EL108918,2021-2022,Béni Mellal-Khénifra,BMK,Azilal,Rural,Public,Primaire,Féminin,7,0,9.66,1,Handicap,0,0,0
EL108919,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Ouazzane,Rural,Public,Collégial,Masculin,12,0,7.03,0,,1,0,1
EL108920,2015-2016,Marrakech-Safi,MAR,Youssoufia,Rural,Public,Primaire,Féminin,10,0,13.71,0,,0,1,0
EL108921,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Mdiq-Fnideq,Rural,Public,Qualifiant,Masculin,18,0,12.79,0,,0,1,0
EL108922,2023-2024,Casablanca-Settat,CAS,Mohammadia,Rural,Public,Collégial,Masculin,14,1,10.33,0,,1,0,0
EL108923,2023-2024,Marrakech-Safi,MAR,El Kelaa des Sraghna,Urbain,Privé,Primaire,Masculin,10,1,17.37,0,,0,0,0
EL108924,2015-2016,Marrakech-Safi,MAR,Essaouira,Urbain,Public,Primaire,Masculin,11,0,7.34,0,,1,0,0
EL108925,2023-2024,Marrakech-Safi,MAR,Essaouira,Urbain,Public,Collégial,Masculin,12,0,9.08,0,,0,0,0
EL108926,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Privé,Qualifiant,Féminin,15,0,10.66,0,,1,0,0
EL108927,2022-2023,Drâa-Tafilalet,DRA,Midelt,Urbain,Public,Supérieur,Masculin,21,0,10.23,0,,0,1,0
EL108928,2016-2017,Marrakech-Safi,MAR,Al Haouz,Urbain,Privé,Supérieur,Féminin,21,0,11.74,0,,0,0,1
EL108929,2021-2022,Marrakech-Safi,MAR,El Kelaa des Sraghna,Urbain,Privé,Primaire,Masculin,12,0,15.2,0,,0,0,0
EL108930,2022-2023,Souss-Massa,SOU,Tiznit,Urbain,Public,Supérieur,Masculin,21,0,17.37,0,,0,1,0
