id_enseignant,annee_scolaire,region,code_region,province,milieu,genre,cycle_enseigne,categorie,matiere,anciennete_annees,salaire_mensuel_mad,heures_semaine,formation_continue,jours_absence
ENS203401,2022-2023,Marrakech-Safi,MAR,El Kelaa des Sraghna,Urbain,Masculin,Qualifiant,Professeur certifié,Sciences,25,7368,21,1,12
ENS203402,2017-2018,Béni Mellal-Khénifra,BMK,Béni Mellal,Urbain,Féminin,Primaire,Vacataire,Français,23,2424,24,0,0
ENS203403,2022-2023,Marrakech-Safi,MAR,Safi,Rural,Masculin,Primaire,Professeur certifié,Physique-Chimie,10,7406,30,1,23
ENS203404,2021-2022,Drâa-Tafilalet,DRA,Midelt,Rural,Féminin,Primaire,Professeur certifié,Philosophie,17,5992,26,1,11
ENS203405,2017-2018,Laâyoune-Sakia El Hamra,LAA,Laâyoune,Rural,Féminin,Primaire,Professeur agrégé,SVT,8,8448,27,0,19
ENS203406,2023-2024,Marrakech-Safi,MAR,Al Haouz,Urbain,Masculin,Primaire,Professeur certifié,Philosophie,24,7905,21,0,18
ENS203407,2019-2020,Rabat-Salé-Kénitra,RAB,Rabat,Rural,Féminin,Qualifiant,Professeur agrégé,Sciences,9,8703,20,0,0
ENS203408,2018-2019,Marrakech-Safi,MAR,Essaouira,Rural,Masculin,Primaire,Professeur agrégé,Histoire-Géo,14,9539,27,1,0
ENS203409,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Urbain,Féminin,Collégial,Instituteur,Physique-Chimie,26,4756,21,0,11
ENS203410,2021-2022,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Masculin,Collégial,Contractuel,Sciences,24,4005,31,0,15
ENS203411,2021-2022,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Urbain,Féminin,Primaire,Instituteur,Arabe,5,5196,29,1,19
ENS203412,2017-2018,Marrakech-Safi,MAR,Youssoufia,Rural,Masculin,Préscolaire,Contractuel,Arabe,2,4253,28,0,15
ENS203413,2022-2023,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Féminin,Qualifiant,Instituteur,Éducation islamique,19,5019,25,0,19
ENS203414,2022-2023,Casablanca-Settat,CAS,Mohammadia,Rural,Féminin,Qualifiant,Contractuel,Arabe,2,5016,31,0,22
ENS203415,2020-2021,Casablanca-Settat,CAS,Casablanca,Rural,Masculin,Collégial,Professeur certifié,Physique-Chimie,17,5573,21,1,0
ENS203416,2023-2024,Marrakech-Safi,MAR,El Kelaa des Sraghna,Urbain,Masculin,Qualifiant,Professeur certifié,Sciences,32,7443,31,1,13
ENS203417,2023-2024,Fès-Meknès,FES,El Hajeb,Rural,Masculin,Primaire,Contractuel,Histoire-Géo,27,4105,23,0,5
ENS203418,2019-2020,Fès-Meknès,FES,Fès,Urbain,Masculin,Qualifiant,Maître d'enseignement,Philosophie,13,5358,22,1,3
ENS203419,2021-2022,Marrakech-Safi,MAR,Safi,Rural,Masculin,Préscolaire,Contractuel,Physique-Chimie,31,5202,22,0,6
ENS203420,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Rural,Féminin,Collégial,Professeur certifié,Anglais,12,5753,31,1,4
ENS203421,2023-2024,Fès-Meknès,FES,Boulemane,Rural,Féminin,Qualifiant,Contractuel,Philosophie,34,3018,28,0,14
ENS203422,2015-2016,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Féminin,Primaire,Contractuel,Éducation physique,10,3918,28,0,22
ENS203423,2022-2023,Rabat-Salé-Kénitra,RAB,Salé,Rural,Masculin,Qualifiant,Professeur certifié,Éducation islamique,29,6511,31,1,13
ENS203424,2022-2023,Marrakech-Safi,MAR,Chichaoua,Urbain,Masculin,Primaire,Contractuel,Français,10,4882,19,1,11
ENS203425,2019-2020,Oriental,ORI,Berkane,Rural,Masculin,Collégial,Maître d'enseignement,Histoire-Géo,3,5092,28,0,2
ENS203426,2020-2021,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Urbain,Féminin,Primaire,Instituteur,Physique-Chimie,17,4410,24,1,5
ENS203427,2017-2018,Rabat-Salé-Kénitra,RAB,Sidi Slimane,Urbain,Féminin,Primaire,Professeur agrégé,SVT,8,9012,20,1,7
ENS203428,2018-2019,Marrakech-Safi,MAR,Youssoufia,Urbain,Masculin,Primaire,Contractuel,Physique-Chimie,2,5468,23,1,5
ENS203429,2019-2020,Souss-Massa,SOU,Tiznit,Rural,Masculin,Collégial,Professeur certifié,Anglais,28,4551,20,1,7
ENS203430,2021-2022,Marrakech-Safi,MAR,Chichaoua,Urbain,Masculin,Collégial,Professeur certifié,Histoire-Géo,1,6636,25,0,8
ENS203431,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Rural,Masculin,Primaire,Professeur certifié,Histoire-Géo,8,4955,22,0,0
ENS203432,2015-2016,Béni Mellal-Khénifra,BMK,Azilal,Urbain,Féminin,Primaire,Vacataire,Sciences,30,2981,18,0,13
ENS203433,2016-2017,Souss-Massa,SOU,Taroudannt,Urbain,Masculin,Primaire,Maître d'enseignement,Sciences,34,5866,27,0,19
ENS203434,2017-2018,Souss-Massa,SOU,Inezgane-Ait Melloul,Urbain,Masculin,Primaire,Instituteur,Mathématiques,29,4519,24,1,3
ENS203435,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Ouazzane,Urbain,Masculin,Primaire,Professeur certifié,Sciences,9,7001,20,1,0
ENS203436,2021-2022,Casablanca-Settat,CAS,Mohammadia,Rural,Masculin,Primaire,Professeur agrégé,Mathématiques,12,8291,31,0,24
ENS203437,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Urbain,Féminin,Qualifiant,Professeur certifié,SVT,6,6037,31,0,0
ENS203438,2022-2023,Casablanca-Settat,CAS,Khouribga,Rural,Masculin,Primaire,Professeur agrégé,Sciences,18,9477,20,1,9
ENS203439,2021-2022,Fès-Meknès,FES,Taounate,Rural,Masculin,Primaire,Professeur certifié,Mathématiques,25,6121,20,0,0
ENS203440,2018-2019,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Rural,Féminin,Primaire,Vacataire,Éducation physique,26,3226,21,0,8
ENS203441,2018-2019,Marrakech-Safi,MAR,Chichaoua,Rural,Masculin,Collégial,Professeur certifié,SVT,22,6629,24,1,7
ENS203442,2018-2019,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Rural,Féminin,Qualifiant,Professeur agrégé,Sciences,5,8968,22,1,13
ENS203443,2021-2022,Marrakech-Safi,MAR,Safi,Rural,Masculin,Collégial,Professeur certifié,SVT,14,7271,26,1,0
ENS203444,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Urbain,Féminin,Primaire,Instituteur,Physique-Chimie,21,5288,18,1,5
ENS203445,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Urbain,Masculin,Collégial,Vacataire,Philosophie,4,2901,28,0,0
ENS203446,2019-2020,Casablanca-Settat,CAS,Settat,Urbain,Masculin,Collégial,Professeur agrégé,Philosophie,32,8068,26,0,7
ENS203447,2021-2022,Casablanca-Settat,CAS,Casablanca,Rural,Féminin,Collégial,Contractuel,Anglais,28,3664,22,0,0
ENS203448,2019-2020,Fès-Meknès,FES,Fès,Urbain,Masculin,Collégial,Professeur certifié,Philosophie,13,7855,20,0,0
ENS203449,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Rural,Féminin,Primaire,Contractuel,Histoire-Géo,9,2999,28,0,6
ENS203450,2023-2024,Casablanca-Settat,CAS,Khouribga,Urbain,Masculin,Primaire,Instituteur,Histoire-Géo,19,4632,26,0,6
ENS203451,2017-2018,Casablanca-Settat,CAS,Benslimane,Urbain,Féminin,Primaire,Vacataire,SVT,6,2646,19,1,0
ENS203452,2015-2016,Drâa-Tafilalet,DRA,Errachidia,Urbain,Masculin,Collégial,Professeur certifié,Mathématiques,9,7170,22,1,0
ENS203453,2021-2022,Casablanca-Settat,CAS,Khouribga,Rural,Masculin,Qualifiant,Instituteur,Physique-Chimie,14,4974,29,0,11
ENS203454,2020-2021,Marrakech-Safi,MAR,Essaouira,Rural,Féminin,Primaire,Professeur certifié,Mathématiques,33,6551,20,0,5
ENS203455,2021-2022,Rabat-Salé-Kénitra,RAB,Kénitra,Rural,Masculin,Préscolaire,Contractuel,Français,11,4903,26,0,10
ENS203456,2021-2022,Fès-Meknès,FES,Moulay Yacoub,Rural,Féminin,Primaire,Contractuel,Anglais,24,2868,31,0,8
ENS203457,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Urbain,Masculin,Qualifiant,Instituteur,Arabe,34,5972,22,0,0
ENS203458,2017-2018,Rabat-Salé-Kénitra,RAB,Rabat,Rural,Masculin,Primaire,Contractuel,Éducation physique,10,4260,21,1,2
ENS203459,2022-2023,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Urbain,Masculin,Collégial,Contractuel,SVT,29,4061,18,0,24
ENS203460,2023-2024,Béni Mellal-Khénifra,BMK,Azilal,Rural,Masculin,Collégial,Contractuel,Éducation islamique,28,4321,23,1,1
ENS203461,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Mdiq-Fnideq,Urbain,Masculin,Primaire,Contractuel,Éducation islamique,30,5290,26,1,10
ENS203462,2015-2016,Casablanca-Settat,CAS,Settat,Rural,Masculin,Primaire,Professeur certifié,Sciences,17,5227,23,0,16
ENS203463,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Ouazzane,Urbain,Masculin,Primaire,Professeur agrégé,Éducation physique,1,9637,26,0,21
ENS203464,2020-2021,Oriental,ORI,Nador,Urbain,Masculin,Collégial,Instituteur,Physique-Chimie,8,4523,21,0,8
ENS203465,2023-2024,Casablanca-Settat,CAS,Khouribga,Rural,Masculin,Primaire,Contractuel,Éducation islamique,24,4280,29,1,2
ENS203466,2022-2023,Casablanca-Settat,CAS,Khouribga,Urbain,Féminin,Primaire,Professeur certifié,Éducation physique,9,5313,30,1,5
ENS203467,2023-2024,Fès-Meknès,FES,Meknès,Urbain,Féminin,Primaire,Instituteur,Arabe,25,4543,28,1,15
ENS203468,2022-2023,Béni Mellal-Khénifra,BMK,Béni Mellal,Urbain,Féminin,Qualifiant,Vacataire,Français,26,3248,21,0,19
ENS203469,2015-2016,Souss-Massa,SOU,Taroudannt,Rural,Masculin,Préscolaire,Maître d'enseignement,Philosophie,18,4095,31,0,21
ENS203470,2015-2016,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Rural,Masculin,Primaire,Instituteur,Français,24,4566,18,1,0
ENS203471,2016-2017,Béni Mellal-Khénifra,BMK,Khouribga,Urbain,Féminin,Primaire,Maître d'enseignement,Histoire-Géo,6,6385,29,1,22
ENS203472,2019-2020,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Urbain,Masculin,Qualifiant,Professeur certifié,Mathématiques,13,6532,18,0,0
ENS203473,2018-2019,Marrakech-Safi,MAR,Essaouira,Rural,Masculin,Collégial,Instituteur,Physique-Chimie,14,5077,25,1,9
ENS203474,2021-2022,Oriental,ORI,Oujda-Angad,Urbain,Masculin,Primaire,Professeur agrégé,Français,31,8641,26,1,8
ENS203475,2015-2016,Oriental,ORI,Nador,Urbain,Masculin,Primaire,Maître d'enseignement,Mathématiques,11,5023,18,1,0
ENS203476,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Urbain,Féminin,Primaire,Contractuel,Éducation islamique,26,4171,18,0,12
ENS203477,2019-2020,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Rural,Féminin,Primaire,Contractuel,Sciences,19,5508,27,0,9
ENS203478,2021-2022,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Masculin,Primaire,Contractuel,Éducation physique,5,5028,30,0,21
ENS203479,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Rural,Féminin,Primaire,Professeur agrégé,SVT,27,8789,19,0,1
ENS203480,2020-2021,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Rural,Féminin,Primaire,Professeur agrégé,Sciences,21,8068,22,0,0
ENS203481,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Masculin,Qualifiant,Instituteur,SVT,29,4638,24,0,0
ENS203482,2017-2018,Rabat-Salé-Kénitra,RAB,Khémisset,Rural,Féminin,Primaire,Contractuel,Anglais,30,3550,24,1,0
ENS203483,2021-2022,Marrakech-Safi,MAR,Safi,Urbain,Féminin,Collégial,Contractuel,Sciences,25,5280,20,1,0
ENS203484,2023-2024,Laâyoune-Sakia El Hamra,LAA,Tarfaya,Urbain,Masculin,Qualifiant,Professeur certifié,Histoire-Géo,25,6002,30,1,3
ENS203485,2021-2022,Casablanca-Settat,CAS,Benslimane,Urbain,Féminin,Collégial,Maître d'enseignement,Arabe,6,4291,22,0,0
ENS203486,2017-2018,Oriental,ORI,Guercif,Urbain,Masculin,Primaire,Professeur certifié,Histoire-Géo,20,6677,28,0,7
ENS203487,2016-2017,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Rural,Féminin,Primaire,Professeur certifié,Éducation physique,15,5713,20,0,16
ENS203488,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Urbain,Féminin,Collégial,Professeur agrégé,SVT,27,7073,22,1,14
ENS203489,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Rural,Masculin,Préscolaire,Contractuel,SVT,9,3442,25,1,10
ENS203490,2018-2019,Drâa-Tafilalet,DRA,Zagora,Rural,Féminin,Collégial,Instituteur,Anglais,28,4220,29,0,0
ENS203491,2015-2016,Casablanca-Settat,CAS,El Jadida,Urbain,Masculin,Qualifiant,Contractuel,Éducation physique,11,3627,25,0,12
ENS203492,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Rural,Masculin,Primaire,Professeur agrégé,Physique-Chimie,5,7727,30,1,15
ENS203493,2018-2019,Marrakech-Safi,MAR,Chichaoua,Rural,Masculin,Primaire,Professeur agrégé,Éducation physique,26,8171,30,0,5
ENS203494,2021-2022,Souss-Massa,SOU,Chtouka-Ait Baha,Rural,Masculin,Primaire,Instituteur,Histoire-Géo,11,5732,24,0,13
ENS203495,2015-2016,Rabat-Salé-Kénitra,RAB,Kénitra,Rural,Masculin,Primaire,Maître d'enseignement,SVT,1,7031,26,0,0
ENS203496,2018-2019,Casablanca-Settat,CAS,Mohammadia,Rural,Masculin,Collégial,Instituteur,Français,24,3790,28,1,4
ENS203497,2019-2020,Casablanca-Settat,CAS,Benslimane,Urbain,Féminin,Qualifiant,Contractuel,Mathématiques,18,4100,29,0,0
ENS203498,2022-2023,Drâa-Tafilalet,DRA,Errachidia,Urbain,Masculin,Primaire,Vacataire,Mathématiques,13,2227,20,0,11
ENS203499,2020-2021,Rabat-Salé-Kénitra,RAB,Rabat,Rural,Masculin,Primaire,Maître d'enseignement,Anglais,24,6090,22,1,6
ENS203500,2023-2024,Rabat-Salé-Kénitra,RAB,Rabat,Rural,Masculin,Qualifiant,Instituteur,Philosophie,11,4376,23,1,22
ENS203501,2023-2024,Drâa-Tafilalet,DRA,Tinghir,Urbain,Féminin,Primaire,Professeur agrégé,Éducation physique,6,8733,27,1,20
ENS203502,2022-2023,Rabat-Salé-Kénitra,RAB,Sidi Slimane,Rural,Féminin,Collégial,Maître d'enseignement,Français,18,6475,25,0,8
ENS203503,2016-2017,Souss-Massa,SOU,Taroudannt,Urbain,Féminin,Collégial,Instituteur,Arabe,17,5385,18,1,0
ENS203504,2022-2023,Fès-Meknès,FES,El Hajeb,Rural,Masculin,Primaire,Instituteur,Éducation physique,34,4274,23,0,0
ENS203505,2022-2023,Casablanca-Settat,CAS,Settat,Urbain,Masculin,Primaire,Professeur certifié,Anglais,17,7343,25,1,18
ENS203506,2023-2024,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Urbain,Féminin,Primaire,Professeur certifié,Histoire-Géo,29,5143,30,0,20
ENS203507,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Urbain,Masculin,Préscolaire,Maître d'enseignement,Arabe,28,5601,28,1,23
ENS203508,2022-2023,Casablanca-Settat,CAS,Benslimane,Urbain,Masculin,Primaire,Instituteur,Physique-Chimie,34,4492,26,1,10
ENS203509,2016-2017,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Urbain,Féminin,Primaire,Professeur certifié,Mathématiques,32,6031,29,0,0
ENS203510,2017-2018,Rabat-Salé-Kénitra,RAB,Rabat,Rural,Masculin,Collégial,Professeur certifié,Français,16,6573,25,1,10
ENS203511,2016-2017,Fès-Meknès,FES,El Hajeb,Urbain,Masculin,Primaire,Contractuel,SVT,29,4781,25,0,14
ENS203512,2022-2023,Casablanca-Settat,CAS,Mohammadia,Rural,Masculin,Collégial,Contractuel,Éducation physique,30,4549,22,0,5
ENS203513,2020-2021,Oriental,ORI,Oujda-Angad,Urbain,Masculin,Primaire,Professeur certifié,SVT,20,6415,29,0,16
ENS203514,2016-2017,Casablanca-Settat,CAS,Settat,Rural,Masculin,Primaire,Instituteur,Arabe,28,5104,21,0,13
ENS203515,2015-2016,Souss-Massa,SOU,Tata,Urbain,Féminin,Collégial,Professeur certifié,Mathématiques,10,5926,21,0,14
ENS203516,2022-2023,Fès-Meknès,FES,Taounate,Urbain,Masculin,Collégial,Professeur certifié,Mathématiques,6,5283,30,0,11
ENS203517,2019-2020,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Rural,Masculin,Qualifiant,Professeur certifié,Français,6,6461,21,1,0
ENS203518,2022-2023,Béni Mellal-Khénifra,BMK,Béni Mellal,Urbain,Masculin,Collégial,Professeur certifié,Physique-Chimie,26,6996,28,1,0
ENS203519,2018-2019,Béni Mellal-Khénifra,BMK,Khouribga,Urbain,Masculin,Collégial,Maître d'enseignement,Arabe,3,6025,23,0,7
ENS203520,2019-2020,Marrakech-Safi,MAR,Chichaoua,Urbain,Masculin,Primaire,Contractuel,Français,13,4189,22,0,13
ENS203521,2016-2017,Rabat-Salé-Kénitra,RAB,Salé,Rural,Féminin,Collégial,Vacataire,Philosophie,15,2935,25,1,11
ENS203522,2021-2022,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Urbain,Féminin,Qualifiant,Contractuel,Arabe,3,3322,19,1,1
ENS203523,2023-2024,Marrakech-Safi,MAR,El Kelaa des Sraghna,Rural,Féminin,Primaire,Maître d'enseignement,SVT,2,5775,23,1,18
ENS203524,2015-2016,Rabat-Salé-Kénitra,RAB,Salé,Urbain,Féminin,Primaire,Professeur agrégé,Éducation islamique,29,8540,25,0,0
ENS203525,2015-2016,Oriental,ORI,Driouch,Urbain,Masculin,Qualifiant,Professeur certifié,Physique-Chimie,1,6414,25,0,1
ENS203526,2017-2018,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Rural,Masculin,Primaire,Contractuel,Physique-Chimie,18,4599,22,1,12
ENS203527,2018-2019,Fès-Meknès,FES,Boulemane,Rural,Féminin,Collégial,Contractuel,Mathématiques,11,3281,18,0,0
ENS203528,2017-2018,Marrakech-Safi,MAR,Chichaoua,Urbain,Masculin,Primaire,Instituteur,Philosophie,8,5054,29,0,24
ENS203529,2019-2020,Fès-Meknès,FES,Ifrane,Urbain,Masculin,Primaire,Professeur certifié,Éducation islamique,16,6360,25,0,1
ENS203530,2015-2016,Casablanca-Settat,CAS,Mohammadia,Rural,Féminin,Primaire,Professeur agrégé,Mathématiques,7,8893,24,1,20
ENS203531,2023-2024,Oriental,ORI,Jerada,Urbain,Féminin,Qualifiant,Professeur agrégé,Sciences,22,8918,29,0,1
ENS203532,2020-2021,Casablanca-Settat,CAS,Berrechid,Urbain,Féminin,Qualifiant,Professeur certifié,Philosophie,21,6054,29,0,0
ENS203533,2018-2019,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Rural,Masculin,Primaire,Instituteur,Philosophie,33,4916,28,1,0
ENS203534,2021-2022,Marrakech-Safi,MAR,Chichaoua,Rural,Masculin,Collégial,Maître d'enseignement,Physique-Chimie,22,6159,26,0,5
ENS203535,2016-2017,Casablanca-Settat,CAS,Mohammadia,Rural,Féminin,Collégial,Professeur certifié,Éducation physique,5,5920,27,0,0
ENS203536,2019-2020,Casablanca-Settat,CAS,Settat,Rural,Masculin,Primaire,Professeur agrégé,Histoire-Géo,9,8347,27,1,5
ENS203537,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Rural,Masculin,Primaire,Professeur certifié,Français,3,5888,30,0,0
ENS203538,2021-2022,Casablanca-Settat,CAS,Settat,Rural,Féminin,Qualifiant,Professeur certifié,Sciences,27,6464,31,1,4
ENS203539,2019-2020,Béni Mellal-Khénifra,BMK,Béni Mellal,Urbain,Féminin,Primaire,Contractuel,Français,13,2351,26,0,0
ENS203540,2018-2019,Drâa-Tafilalet,DRA,Tinghir,Rural,Masculin,Primaire,Professeur certifié,Sciences,6,6539,20,0,14
ENS203541,2017-2018,Laâyoune-Sakia El Hamra,LAA,Tarfaya,Urbain,Masculin,Primaire,Professeur agrégé,Français,11,7923,23,0,0
ENS203542,2015-2016,Casablanca-Settat,CAS,Casablanca,Rural,Féminin,Primaire,Professeur certifié,Anglais,5,6810,28,0,7
ENS203543,2016-2017,Casablanca-Settat,CAS,Benslimane,Rural,Féminin,Collégial,Contractuel,Éducation islamique,19,3833,21,1,22
ENS203544,2022-2023,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Masculin,Primaire,Professeur certifié,Sciences,21,5927,23,1,0
ENS203545,2017-2018,Guelmim-Oued Noun,GUE,Sidi Ifni,Rural,Féminin,Primaire,Contractuel,Français,25,4311,28,0,1
ENS203546,2023-2024,Fès-Meknès,FES,Séfrou,Rural,Masculin,Collégial,Instituteur,Physique-Chimie,14,5024,30,0,8
ENS203547,2022-2023,Oriental,ORI,Oujda-Angad,Urbain,Masculin,Collégial,Professeur agrégé,SVT,11,7717,21,0,1
ENS203548,2018-2019,Oriental,ORI,Nador,Rural,Masculin,Collégial,Professeur certifié,Mathématiques,4,5998,30,1,23
ENS203549,2020-2021,Marrakech-Safi,MAR,Safi,Urbain,Féminin,Primaire,Instituteur,SVT,29,5070,21,1,3
ENS203550,2022-2023,Fès-Meknès,FES,Taounate,Urbain,Féminin,Collégial,Professeur certifié,Éducation physique,8,6793,26,0,13
ENS203551,2015-2016,Casablanca-Settat,CAS,Berrechid,Rural,Masculin,Primaire,Professeur certifié,Physique-Chimie,30,6959,18,0,10
ENS203552,2020-2021,Fès-Meknès,FES,Taounate,Rural,Féminin,Préscolaire,Professeur certifié,Arabe,6,6944,31,1,24
ENS203553,2017-2018,Fès-Meknès,FES,Moulay Yacoub,Urbain,Féminin,Préscolaire,Professeur certifié,Anglais,5,5956,20,0,1
ENS203554,2022-2023,Rabat-Salé-Kénitra,RAB,Khémisset,Rural,Féminin,Collégial,Professeur certifié,Mathématiques,21,6485,27,0,0
ENS203555,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Rural,Masculin,Collégial,Professeur agrégé,Histoire-Géo,2,9209,28,0,10
ENS203556,2021-2022,Souss-Massa,SOU,Chtouka-Ait Baha,Rural,Féminin,Qualifiant,Professeur certifié,Éducation physique,15,6787,28,0,6
ENS203557,2015-2016,Fès-Meknès,FES,El Hajeb,Urbain,Féminin,Primaire,Maître d'enseignement,Physique-Chimie,33,4286,22,1,13
ENS203558,2017-2018,Marrakech-Safi,MAR,Marrakech,Rural,Masculin,Primaire,Instituteur,Éducation islamique,3,4891,26,0,0
ENS203559,2017-2018,Casablanca-Settat,CAS,Settat,Urbain,Masculin,Primaire,Contractuel,SVT,23,2770,29,0,0
ENS203560,2015-2016,Marrakech-Safi,MAR,Youssoufia,Urbain,Féminin,Primaire,Professeur agrégé,Physique-Chimie,25,8503,23,0,15
ENS203561,2023-2024,Fès-Meknès,FES,El Hajeb,Urbain,Masculin,Collégial,Instituteur,Éducation physique,33,4736,31,1,21
ENS203562,2020-2021,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Rural,Féminin,Collégial,Contractuel,Anglais,32,3745,30,1,0
ENS203563,2021-2022,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Féminin,Primaire,Instituteur,Anglais,13,3967,18,1,12
ENS203564,2015-2016,Marrakech-Safi,MAR,Safi,Rural,Masculin,Collégial,Vacataire,Mathématiques,9,4472,23,1,9
ENS203565,2019-2020,Casablanca-Settat,CAS,Sidi Bennour,Rural,Féminin,Qualifiant,Instituteur,Philosophie,13,5194,20,1,0
ENS203566,2019-2020,Laâyoune-Sakia El Hamra,LAA,Laâyoune,Rural,Masculin,Primaire,Maître d'enseignement,Anglais,3,6628,25,0,23
ENS203567,2021-2022,Casablanca-Settat,CAS,Sidi Bennour,Rural,Masculin,Primaire,Maître d'enseignement,Histoire-Géo,8,5011,31,1,0
ENS203568,2022-2023,Oriental,ORI,Jerada,Urbain,Féminin,Qualifiant,Professeur certifié,Français,19,7687,31,1,17
ENS203569,2018-2019,Marrakech-Safi,MAR,Safi,Urbain,Féminin,Primaire,Professeur agrégé,Éducation islamique,24,7050,19,1,0
ENS203570,2022-2023,Béni Mellal-Khénifra,BMK,Béni Mellal,Urbain,Masculin,Collégial,Professeur agrégé,Philosophie,10,8126,20,0,2
ENS203571,2021-2022,Drâa-Tafilalet,DRA,Midelt,Urbain,Masculin,Primaire,Contractuel,Anglais,2,5501,27,1,9
ENS203572,2020-2021,Casablanca-Settat,CAS,Mohammadia,Rural,Féminin,Primaire,Professeur certifié,Sciences,31,5812,20,0,22
ENS203573,2022-2023,Casablanca-Settat,CAS,Mohammadia,Urbain,Masculin,Primaire,Vacataire,Philosophie,11,2418,20,0,24
ENS203574,2023-2024,Fès-Meknès,FES,Taza,Rural,Masculin,Primaire,Professeur certifié,Anglais,6,8044,25,1,8
ENS203575,2018-2019,Marrakech-Safi,MAR,Youssoufia,Urbain,Féminin,Primaire,Professeur certifié,Philosophie,2,7074,23,0,3
ENS203576,2019-2020,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Masculin,Qualifiant,Instituteur,Physique-Chimie,21,5247,19,1,8
ENS203577,2021-2022,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Rural,Féminin,Primaire,Professeur certifié,Philosophie,14,7020,18,1,15
ENS203578,2016-2017,Fès-Meknès,FES,Fès,Urbain,Féminin,Collégial,Instituteur,Arabe,32,4387,21,0,7
ENS203579,2018-2019,Casablanca-Settat,CAS,Settat,Urbain,Masculin,Primaire,Instituteur,Physique-Chimie,33,5339,27,0,22
ENS203580,2020-2021,Guelmim-Oued Noun,GUE,Tan-Tan,Urbain,Masculin,Primaire,Maître d'enseignement,Sciences,33,6836,20,1,0
